trial_id,scenario_id,paired,experiment,master_seed,facility,profile,portfolio,entry_point,entry_node,n_nodes,n_edges,segmentation,patch_coverage,realized_patch_fraction,detection_delay,isolation_success,backup_strategy,identity_controls,rapid_isolation,horizon_steps,step_minutes,total_compromised,ever_compromised_fraction,pct_compromised,peak_compromised,zones_reached,lateral_movements,containment_step,backup_compromised,identity_compromised,ehr_downtime_steps,laboratory_downtime_steps,pharmacy_downtime_steps,imaging_downtime_steps,scheduling_downtime_steps,identity_downtime_steps,backup_recovery_downtime_steps,services_disrupted_count,total_service_downtime_steps,weighted_service_hours_lost,time_averaged_weighted_clinical_unavailability,pct_clinical_capacity_lost,catastrophic,defensive_isolation_node_steps,recovery_step,recovered_within_horizon,ehr_available_final,laboratory_available_final,pharmacy_available_final,imaging_available_final,scheduling_available_final,identity_available_final,backup_recovery_available_final,final_service_availability_fraction,disrupted_service_recovery_fraction,pct_services_restored,unrecoverable_nodes,backups_available,steps_simulated,base_spread_rate,patch_effectiveness,intra_zone_degree,cross_zone_out_degree,identity_breach_multiplier,restore_rate_fraction,no_backup_restore_penalty,service_functional_fraction,false_positive_rate,legacy_fraction,detection_delay_steps,isolated_backup_traversal,source_step_minutes,simulation_step_minutes,setting_id
920062008,92006204,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,256,257,3178,flat,0.5,0.4903,10,0.4910040138,connected,0,0,864,5,1,0.003891050584,0.003891050584,1,1,0,8,0,0,24,0,0,0,0,0,0,1,24,2,0.008169934641,0.008169934641,0,2400,224,1,1,1,1,1,1,1,1,1,1,1,0,1,636,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062009,92006204,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,256,257,2037,basic,0.5,0.4903,5,0.4910040138,isolated,0,1,864,5,1,0.003891050584,0.003891050584,1,1,0,3,0,0,24,0,0,0,0,0,0,1,24,2,0.008169934641,0.008169934641,0,2400,224,1,1,1,1,1,1,1,1,1,1,1,0,1,636,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062010,92006205,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,baseline_flat,workstation,45,277,3605,flat,0.5,0.4693,10,0.4910040138,connected,0,0,864,5,2,0.007220216606,0.007220216606,2,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,1,1,1,1,1,1,1,1,1,1,1,0,1,102,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062011,92006205,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,45,277,2290,basic,0.5,0.4693,5,0.4910040138,isolated,0,1,864,5,1,0.003610108303,0.003610108303,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,8,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062012,92006206,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,266,275,3501,flat,0.5,0.4691,10,0.4910040138,connected,0,0,864,5,112,0.4072727273,0.4072727273,112,10,111,264,1,1,269,268,254,294,350,245,289,7,1969,120.975,0.3124319172,0.3124319172,1,3224,627,1,1,1,1,1,1,1,1,1,1,1,53,0,864,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062013,92006206,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,266,275,2232,basic,0.5,0.4691,5,0.4910040138,isolated,0,1,864,5,1,0.003636363636,0.003636363636,1,1,0,3,0,0,24,0,0,0,0,0,0,1,24,2,0.008169934641,0.008169934641,0,936,197,1,1,1,1,1,1,1,1,1,1,1,0,1,250,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062014,92006207,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,207,222,2891,flat,0.5,0.455,10,0.4910040138,connected,0,0,864,5,68,0.3063063063,0.3063063063,68,10,67,129,1,1,24,110,103,24,24,24,115,7,424,26.80833333,0.07540168845,0.07540168845,1,600,157,1,1,1,1,1,1,1,1,1,1,1,26,0,242,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062015,92006207,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,207,222,1815,basic,0.5,0.455,5,0.4910040138,isolated,0,1,864,5,1,0.004504504505,0.004504504505,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,1,1,1,1,1,1,1,1,1,1,1,1,0,106,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062016,92006208,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,205,261,3352,flat,0.5,0.5134,10,0.4910040138,connected,0,0,864,5,1,0.003831417625,0.003831417625,1,1,0,4,0,0,0,0,0,0,24,0,0,1,24,0.8,0,0,0,984,0,1,1,1,1,1,1,1,1,1,1,1,0,1,266,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062017,92006208,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,205,261,2125,basic,0.5,0.5134,5,0.4910040138,isolated,0,1,864,5,1,0.003831417625,0.003831417625,1,1,0,4,0,0,0,0,0,0,24,0,0,1,24,0.8,0,0,0,984,0,1,1,1,1,1,1,1,1,1,1,1,0,1,266,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062018,92006209,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,223,224,2829,flat,0.5,0.5,10,0.4910040138,connected,0,0,864,5,7,0.03125,0.03125,7,3,6,37,0,0,0,0,0,0,42,0,0,1,42,1.4,0,0,0,240,0,1,1,1,1,1,1,1,1,1,1,1,0,1,54,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920062019,92006209,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,223,224,1795,basic,0.5,0.5,5,0.4910040138,isolated,0,1,864,5,1,0.004464285714,0.004464285714,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,1,1,1,1,1,1,1,1,1,1,1,0,1,54,0.08587897295,0.6909237652,3.644805716,3.765449124,1.026819749,0.02860468397,0.2997052383,0.560054708,0.001915827723,0.07241457963,3.185372999,0.0920185546,15,5,fine_lhs_062
920063000,92006300,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,baseline_flat,workstation,58,231,1700,flat,0.5,0.3896,278,0.5094426361,connected,0,0,864,5,230,0.9956709957,0.9956709957,230,10,230,-1,1,1,848,834,836,847,838,834,813,7,5850,369.5083333,0.973754085,0.973754085,1,288,-1,0,0,0,0,0,0,0,0,0,0,0,68,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063001,92006300,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,58,231,1244,basic,0.5,0.3896,139,0.5094426361,isolated,0,1,864,5,206,0.8917748918,0.8917748918,206,9,209,-1,0,1,848,806,806,836,806,806,0,6,4908,320.9333333,0.9543164488,0.9543164488,1,576,-1,0,0,0,0,0,0,0,1,0.1428571429,0,0.1428571429,0,1,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063002,92006301,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,218,220,1588,flat,0.5,0.4545,278,0.5094426361,connected,0,0,864,5,217,0.9863636364,0.9863636364,217,10,220,-1,1,1,849,849,849,849,859,849,819,7,5923,373.8083333,0.9826388889,0.9826388889,1,168,-1,0,0,0,0,0,0,0,0,0,0,0,66,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063003,92006301,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,218,220,1148,basic,0.5,0.4545,139,0.5094426361,isolated,0,1,864,5,189,0.8590909091,0.8590909091,189,9,189,-1,0,1,849,849,849,849,859,849,0,6,5104,332.8583333,0.9826388889,0.9826388889,1,648,-1,0,0,0,0,0,0,0,1,0.1428571429,0,0.1428571429,0,1,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063004,92006302,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,168,203,1415,flat,0.5,0.4138,278,0.5094426361,connected,0,0,864,5,195,0.960591133,0.960591133,195,10,196,-1,1,1,841,831,832,836,837,831,851,7,5859,369.425,0.9667075163,0.9667075163,1,96,-1,0,0,0,0,0,0,0,0,0,0,0,55,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063005,92006302,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,168,203,1052,basic,0.5,0.4138,139,0.5094426361,isolated,0,1,864,5,185,0.9113300493,0.9113300493,185,10,184,-1,1,1,810,814,810,810,834,810,696,7,5584,353.1166667,0.9385893246,0.9385893246,1,144,-1,0,0,0,0,0,0,0,0,0,0,0,51,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063006,92006303,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,198,253,1826,flat,0.5,0.4229,278,0.5094426361,connected,0,0,864,5,249,0.9841897233,0.9841897233,249,10,250,-1,1,1,843,843,843,843,843,843,826,7,5884,371.475,0.9756944444,0.9756944444,1,144,-1,0,0,0,0,0,0,0,0,0,0,0,74,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063007,92006303,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,198,253,1342,basic,0.5,0.4229,139,0.5094426361,isolated,0,1,864,5,215,0.8498023715,0.8498023715,215,9,214,-1,0,1,725,725,725,725,725,725,0,6,4350,283.9583333,0.8391203704,0.8391203704,1,720,-1,0,0,0,0,0,0,0,1,0.1428571429,0,0.1428571429,0,1,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063008,92006304,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,294,295,2162,flat,0.5,0.3627,278,0.5094426361,connected,0,0,864,5,294,0.9966101695,0.9966101695,294,10,300,-1,1,1,819,829,826,825,824,818,821,7,5762,363.4583333,0.9542143246,0.9542143246,1,168,-1,0,0,0,0,0,0,0,0,0,0,0,86,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063009,92006304,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,294,295,1594,basic,0.5,0.3627,139,0.5094426361,isolated,0,1,864,5,275,0.9322033898,0.9322033898,275,10,278,-1,1,1,757,757,757,811,792,757,599,7,5230,330.7583333,0.8890250545,0.8890250545,1,456,-1,0,0,0,0,0,0,0,0,0,0,0,84,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063010,92006305,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,baseline_flat,workstation,70,252,1812,flat,0.5,0.4127,278,0.5094426361,connected,0,0,864,5,249,0.9880952381,0.9880952381,249,10,252,-1,1,1,798,801,798,805,807,798,797,7,5604,353.3083333,0.9260961329,0.9260961329,1,312,-1,0,0,0,0,0,0,0,0,0,0,0,72,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063011,92006305,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,70,252,1336,basic,0.5,0.4127,139,0.5094426361,isolated,0,1,864,5,232,0.9206349206,0.9206349206,232,10,232,-1,1,1,764,737,737,749,807,737,557,7,5088,321.7916667,0.8650599129,0.8650599129,1,576,-1,0,0,0,0,0,0,0,0,0,0,0,69,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063012,92006306,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,219,222,1600,flat,0.5,0.4099,278,0.5094426361,connected,0,0,864,5,221,0.9954954955,0.9954954955,221,10,224,-1,1,1,834,834,834,856,844,834,852,7,5888,370.8666667,0.9705201525,0.9705201525,1,192,-1,0,0,0,0,0,0,0,0,0,0,0,64,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063013,92006306,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,219,222,1178,basic,0.5,0.4099,139,0.5094426361,isolated,0,1,864,5,200,0.9009009009,0.9009009009,200,9,202,-1,0,1,754,735,794,751,735,735,0,6,4504,294.8166667,0.8790509259,0.8790509259,1,648,-1,0,0,0,0,0,0,0,1,0.1428571429,0,0.1428571429,0,1,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063014,92006307,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,216,258,1893,flat,0.5,0.4264,278,0.5094426361,connected,0,0,864,5,253,0.980620155,0.980620155,253,10,259,-1,1,1,812,805,816,814,815,801,820,7,5683,358.2583333,0.9396105664,0.9396105664,1,240,-1,0,0,0,0,0,0,0,0,0,0,0,74,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063015,92006307,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,216,258,1380,basic,0.5,0.4264,139,0.5094426361,isolated,0,1,864,5,231,0.8953488372,0.8953488372,231,10,232,-1,1,1,798,790,814,811,805,781,736,7,5535,349.7333333,0.9294321895,0.9294321895,1,528,-1,0,0,0,0,0,0,0,0,0,0,0,67,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063016,92006308,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,146,200,1424,flat,0.5,0.43,278,0.5094426361,connected,0,0,864,5,198,0.99,0.99,198,10,199,-1,1,1,821,821,841,821,845,821,822,7,5792,364.9583333,0.9563589325,0.9563589325,1,168,-1,0,0,0,0,0,0,0,0,0,0,0,57,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063017,92006308,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,146,200,1056,basic,0.5,0.43,139,0.5094426361,isolated,0,1,864,5,176,0.88,0.88,176,9,179,-1,0,1,811,811,811,811,811,811,24,7,4890,318.8416667,0.9386574074,0.9386574074,1,489,-1,0,0,0,0,0,0,0,1,0.1428571429,0.1428571429,0.1428571429,0,1,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063018,92006309,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,279,280,2080,flat,0.5,0.4321,278,0.5094426361,connected,0,0,864,5,274,0.9785714286,0.9785714286,274,10,277,-1,1,1,836,831,816,824,806,806,815,7,5734,362.4,0.9572440087,0.9572440087,1,264,-1,0,0,0,0,0,0,0,0,0,0,0,81,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920063019,92006309,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,279,280,1524,basic,0.5,0.4321,139,0.5094426361,isolated,0,1,864,5,259,0.925,0.925,259,10,258,-1,1,1,740,753,731,731,731,731,713,7,5130,324.175,0.8551198257,0.8551198257,1,792,-1,0,0,0,0,0,0,0,0,0,0,0,74,0,864,0.2093864182,0.8684468343,3.630856485,1.533431497,1.235331526,0.01573204123,0.1594848174,0.5728642941,0.001340177315,0.3244944314,92.5150433,0.008735549012,15,5,fine_lhs_063
920064000,92006400,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,baseline_flat,workstation,21,201,1424,flat,0.5,0.4826,222,0.749390803,connected,0,0,864,5,199,0.9900497512,0.9900497512,199,10,204,-1,1,1,796,796,796,797,796,796,787,7,5564,351.175,0.9215345861,0.9215345861,1,384,-1,0,0,0,0,0,0,0,0,0,0,0,61,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064001,92006400,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,21,201,1006,basic,0.5,0.4826,111,0.749390803,isolated,0,1,864,5,166,0.8258706468,0.8258706468,166,9,167,-1,0,1,693,692,692,709,692,692,24,7,4194,273.3083333,0.8053172658,0.8053172658,1,1314,-1,0,0,0,0,0,0,0,1,0.1428571429,0.1428571429,0.1428571429,0,1,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064002,92006401,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,228,233,1610,flat,0.5,0.4893,222,0.749390803,connected,0,0,864,5,230,0.9871244635,0.9871244635,230,10,234,-1,1,1,813,815,846,813,811,804,824,7,5726,361.4916667,0.9516271786,0.9516271786,1,288,-1,0,0,0,0,0,0,0,0,0,0,0,67,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064003,92006401,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,228,233,1130,basic,0.5,0.4893,111,0.749390803,isolated,0,1,864,5,193,0.8283261803,0.8283261803,193,10,192,826,1,1,743,748,743,743,743,743,643,7,5106,323.4916667,0.8613153595,0.8613153595,1,811,-1,0,0,0,0,0,0,0,1,0.1428571429,0.1428571429,0.1428571429,57,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064004,92006402,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,174,215,1533,flat,0.5,0.4558,222,0.749390803,connected,0,0,864,5,212,0.9860465116,0.9860465116,212,10,211,-1,1,1,826,826,826,826,846,826,856,7,5832,366.9833333,0.9560185185,0.9560185185,1,240,-1,0,0,0,0,0,0,0,0,0,0,0,66,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064005,92006402,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,174,215,1068,basic,0.5,0.4558,111,0.749390803,isolated,0,1,864,5,177,0.823255814,0.823255814,177,9,178,-1,0,1,740,747,794,765,735,735,0,6,4516,295.2666667,0.8808891612,0.8808891612,1,984,-1,0,0,0,0,0,0,0,1,0.1428571429,0,0.1428571429,0,1,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064006,92006403,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,228,292,2098,flat,0.5,0.3904,222,0.749390803,connected,0,0,864,5,288,0.9863013699,0.9863013699,288,10,289,-1,1,1,801,801,801,807,801,801,796,7,5608,353.875,0.9285130719,0.9285130719,1,360,-1,0,0,0,0,0,0,0,0,0,0,0,87,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064007,92006403,1,fine_step_joint_stress,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,228,292,1475,basic,0.5,0.3904,111,0.749390803,isolated,0,1,864,5,246,0.8424657534,0.8424657534,246,9,246,-1,0,1,744,744,744,758,744,744,0,6,4478,292.2166667,0.8644471678,0.8644471678,1,1185,-1,0,0,0,0,0,0,0,1,0.1428571429,0,0.1428571429,0,1,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064008,92006404,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,258,259,1847,flat,0.5,0.4633,222,0.749390803,connected,0,0,864,5,258,0.9961389961,0.9961389961,258,10,259,-1,1,1,837,837,837,838,837,837,844,7,5867,370.0833333,0.9689882898,0.9689882898,1,504,-1,0,0,0,0,0,0,0,0,0,0,0,80,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064009,92006404,1,fine_step_joint_stress,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,258,259,1302,basic,0.5,0.4633,111,0.749390803,isolated,0,1,864,5,246,0.9498069498,0.9498069498,246,10,247,-1,1,1,794,794,794,818,794,794,635,7,5423,344.1333333,0.9247004357,0.9247004357,1,792,-1,0,0,0,0,0,0,0,0,0,0,0,78,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064010,92006405,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,baseline_flat,workstation,27,267,1812,flat,0.5,0.427,222,0.749390803,connected,0,0,864,5,261,0.9775280899,0.9775280899,261,10,267,-1,1,1,773,773,804,783,777,773,768,7,5451,344.2,0.9065563725,0.9065563725,1,456,-1,0,0,0,0,0,0,0,0,0,0,0,75,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064011,92006405,1,fine_step_joint_stress,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,27,267,1300,basic,0.5,0.427,111,0.749390803,isolated,0,1,864,5,242,0.9063670412,0.9063670412,242,10,242,-1,1,1,732,708,708,725,709,708,248,7,4538,292.725,0.831665305,0.831665305,1,883,-1,0,0,0,0,0,0,0,0,0,0,0,73,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064012,92006406,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,207,215,1440,flat,0.5,0.4558,222,0.749390803,connected,0,0,864,5,211,0.9813953488,0.9813953488,211,10,214,-1,1,1,811,801,801,801,827,801,802,7,5644,355.525,0.9304874728,0.9304874728,1,408,-1,0,0,0,0,0,0,0,0,0,0,0,62,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064013,92006406,1,fine_step_joint_stress,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,207,215,1033,basic,0.5,0.4558,111,0.749390803,isolated,0,1,864,5,1,0.004651162791,0.004651162791,1,1,0,29,0,0,0,0,0,0,24,0,0,1,24,0.8,0,0,0,552,0,1,1,1,1,1,1,1,1,1,1,1,0,1,139,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
920064014,92006407,1,fine_step_joint_stress,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,129,220,1478,flat,0.5,0.4455,222,0.749390803,connected,0,0,864,5,217,0.9863636364,0.9863636364,217,10,216,-1,1,1,791,799,814,814,794,791,806,7,5609,353.8083333,0.9302151416,0.9302151416,1,408,-1,0,0,0,0,0,0,0,0,0,0,0,64,0,864,0.1797010252,0.7993127507,3.067928348,1.592381124,1.612740273,0.02152903673,0.487619837,0.5300823548,0.001851015995,0.2188546559,74.07258039,0.02334763459,15,5,fine_lhs_064
