trial_id,scenario_id,paired,experiment,master_seed,facility,profile,portfolio,entry_point,entry_node,n_nodes,n_edges,segmentation,patch_coverage,realized_patch_fraction,detection_delay,isolation_success,backup_strategy,identity_controls,rapid_isolation,horizon_steps,step_minutes,total_compromised,ever_compromised_fraction,pct_compromised,peak_compromised,zones_reached,lateral_movements,containment_step,backup_compromised,identity_compromised,ehr_downtime_steps,laboratory_downtime_steps,pharmacy_downtime_steps,imaging_downtime_steps,scheduling_downtime_steps,identity_downtime_steps,backup_recovery_downtime_steps,services_disrupted_count,total_service_downtime_steps,weighted_service_hours_lost,time_averaged_weighted_clinical_unavailability,pct_clinical_capacity_lost,catastrophic,defensive_isolation_node_steps,recovery_step,recovered_within_horizon,ehr_available_final,laboratory_available_final,pharmacy_available_final,imaging_available_final,scheduling_available_final,identity_available_final,backup_recovery_available_final,final_service_availability_fraction,disrupted_service_recovery_fraction,pct_services_restored,unrecoverable_nodes,backups_available,steps_simulated
910000725,91000362,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,17,201,1025,basic,0.5,0.4328,18,0.6316,isolated,0,1,864,5,1,0.004975124378,0.004975124378,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,1,1,1,1,1,1,1,1,1,1,1,0,1,399
910000726,91000363,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,137,203,1584,flat,0.5,0.4877,36,0.3306,connected,0,0,864,5,184,0.9064039409,0.9064039409,184,10,191,443,1,1,487,568,511,627,721,487,605,7,4006,244.1583333,0.6264297386,0.6264297386,1,775,839,1,1,1,1,1,1,1,1,1,1,1,57,0,864
910000727,91000363,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,137,203,1033,basic,0.5,0.4877,18,0.6316,isolated,0,1,864,5,2,0.009852216749,0.009852216749,2,1,1,6,0,0,0,0,0,0,24,0,24,2,48,2,0,0,0,1512,0,1,1,1,1,1,1,1,1,1,1,1,0,1,556
910000728,91000364,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,224,225,1734,flat,0.5,0.44,36,0.3306,connected,0,0,864,5,203,0.9022222222,0.9022222222,203,10,211,290,1,1,380,434,380,488,580,356,456,7,3074,186.4,0.4802559913,0.4802559913,1,1208,800,1,1,1,1,1,1,1,1,1,1,1,60,0,864
910000729,91000364,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,224,225,1148,basic,0.5,0.44,18,0.6316,isolated,0,1,864,5,122,0.5422222222,0.5422222222,122,9,122,292,0,1,297,305,297,321,333,297,0,6,1850,119.4583333,0.3516476035,0.3516476035,1,960,326,1,1,1,1,1,1,1,1,1,1,1,0,1,379
910000730,91000365,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,42,222,1713,flat,0.5,0.4189,36,0.3306,connected,0,0,864,5,207,0.9324324324,0.9324324324,207,10,219,415,1,1,458,507,462,566,659,430,492,7,3574,218.45,0.5703976035,0.5703976035,1,736,-1,0,1,0,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,62,0,864
910000731,91000365,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,42,222,1126,basic,0.5,0.4189,18,0.6316,isolated,0,1,864,5,125,0.5630630631,0.5630630631,125,9,129,324,0,1,299,301,271,282,319,265,0,6,1737,112.2666667,0.3339801198,0.3339801198,1,1440,616,1,1,1,1,1,1,1,1,1,1,1,0,1,629
910000732,91000366,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,236,239,1929,flat,0.5,0.4477,36,0.3306,connected,0,0,864,5,220,0.9205020921,0.9205020921,220,10,229,404,1,1,450,500,496,560,703,440,532,7,3681,223.7333333,0.574754902,0.574754902,1,1198,-1,0,0,1,0,1,1,1,1,0.7142857143,0.7142857143,0.7142857143,72,0,864
910000733,91000366,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,236,239,1260,basic,0.5,0.4477,18,0.6316,isolated,0,1,864,5,1,0.004184100418,0.004184100418,1,1,0,13,0,0,24,0,0,0,24,0,0,2,48,2.8,0.008169934641,0.008169934641,0,432,89,1,1,1,1,1,1,1,1,1,1,1,0,1,99
910000734,91000367,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,109,245,1937,flat,0.5,0.4857,36,0.3306,connected,0,0,864,5,222,0.906122449,0.906122449,222,10,231,417,1,1,489,548,516,605,731,489,566,7,3944,240.6166667,0.6179534314,0.6179534314,1,974,614,1,1,1,1,1,1,1,1,1,1,1,72,0,864
910000735,91000367,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,109,245,1262,basic,0.5,0.4857,18,0.6316,isolated,0,1,864,5,1,0.004081632653,0.004081632653,1,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,23
910000736,91000368,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,220,293,2294,flat,0.5,0.4744,36,0.3306,connected,0,0,864,5,264,0.9010238908,0.9010238908,264,10,267,457,1,1,507,554,530,601,715,507,558,7,3972,243.75,0.6290509259,0.6290509259,1,1258,-1,0,1,1,1,0,1,1,1,0.8571428571,0.8571428571,0.8571428571,77,0,864
910000737,91000368,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,220,293,1511,basic,0.5,0.4744,18,0.6316,isolated,0,1,864,5,1,0.003412969283,0.003412969283,1,1,0,9,0,0,24,24,24,24,24,24,0,6,144,9.4,0.02777777778,0.02777777778,0,2664,475,1,1,1,1,1,1,1,1,1,1,1,0,1,541
910000738,91000369,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,228,229,1789,flat,0.5,0.4585,36,0.3306,connected,0,0,864,5,202,0.8820960699,0.8820960699,202,10,206,296,1,1,377,391,373,445,566,329,440,7,2921,176.9583333,0.4551334423,0.4551334423,1,1218,645,1,1,1,1,1,1,1,1,1,1,1,60,0,864
910000739,91000369,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,228,229,1175,basic,0.5,0.4585,18,0.6316,isolated,0,1,864,5,118,0.5152838428,0.5152838428,118,9,118,266,0,1,172,136,146,159,188,136,24,7,961,61.29166667,0.1782066993,0.1782066993,1,1152,347,1,1,1,1,1,1,1,1,1,1,1,0,1,439
910000740,91000370,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,2,263,2121,flat,0.5,0.5019,36,0.3306,connected,0,0,864,5,238,0.9049429658,0.9049429658,238,10,244,558,1,1,577,636,621,693,805,577,658,7,4567,280.4916667,0.7250136166,0.7250136166,1,710,753,1,1,1,1,1,0,1,1,0.8571428571,0.8571428571,0.8571428571,78,0,864
910000741,91000370,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,2,263,1385,basic,0.5,0.5019,18,0.6316,isolated,0,1,864,5,102,0.3878326996,0.3878326996,102,9,101,300,0,1,206,216,256,219,268,206,24,7,1395,89.125,0.2595656318,0.2595656318,1,2784,327,1,1,1,1,1,1,1,1,1,1,1,0,1,715
910000742,91000371,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,281,288,2289,flat,0.5,0.4514,36,0.3306,connected,0,0,864,5,261,0.90625,0.90625,261,10,267,351,1,1,405,492,433,516,642,405,506,7,3399,206.2,0.5274714052,0.5274714052,1,1426,713,1,1,1,1,1,1,1,1,1,1,1,79,0,864
910000743,91000371,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,281,288,1502,basic,0.5,0.4514,18,0.6316,isolated,0,1,864,5,138,0.4791666667,0.4791666667,138,9,137,351,0,1,312,352,234,307,328,230,24,7,1787,114.3083333,0.3469158497,0.3469158497,1,3346,713,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000744,91000372,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,206,235,1816,flat,0.5,0.434,36,0.3306,connected,0,0,864,5,219,0.9319148936,0.9319148936,219,10,224,325,1,1,408,462,434,516,648,408,470,7,3346,203.15,0.520629085,0.520629085,1,1200,-1,0,0,0,0,0,0,0,1,0.1428571429,0.1428571429,0.1428571429,65,0,864
910000745,91000372,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,206,235,1193,basic,0.5,0.434,18,0.6316,isolated,0,1,864,5,37,0.1574468085,0.1574468085,37,5,36,177,0,1,151,197,178,167,167,149,0,6,1009,65.55,0.1993804466,0.1993804466,1,2016,359,1,1,1,1,1,1,1,1,1,1,1,0,1,523
910000746,91000373,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,199,286,2196,flat,0.5,0.472,36,0.3306,connected,0,0,864,5,1,0.003496503497,0.003496503497,1,1,0,20,0,0,0,24,0,24,0,0,48,3,96,5.4,0.01225490196,0.01225490196,0,1776,234,1,1,1,1,1,1,1,1,1,1,1,0,1,361
910000747,91000373,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,199,286,1452,basic,0.5,0.472,18,0.6316,isolated,0,1,864,5,1,0.003496503497,0.003496503497,1,1,0,19,0,0,0,24,0,24,0,0,48,3,96,5.4,0.01225490196,0.01225490196,0,1776,234,1,1,1,1,1,1,1,1,1,1,1,0,1,361
910000748,91000374,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,239,240,1886,flat,0.5,0.4458,36,0.3306,connected,0,0,864,5,213,0.8875,0.8875,213,10,222,327,1,1,421,445,424,499,625,411,464,7,3289,200.5166667,0.5133101852,0.5133101852,1,1282,-1,0,0,1,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,70,0,864
910000749,91000374,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,239,240,1238,basic,0.5,0.4458,18,0.6316,isolated,0,1,864,5,116,0.4833333333,0.4833333333,116,9,116,242,0,1,199,198,193,226,237,189,0,6,1242,79.51666667,0.2346473312,0.2346473312,1,2938,-1,0,0,1,1,1,1,1,1,0.8571428571,0.8333333333,0.8571428571,0,1,864
910000750,91000375,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,96,273,2092,flat,0.5,0.4725,36,0.3306,connected,0,0,864,5,242,0.8864468864,0.8864468864,242,10,249,306,1,1,353,404,379,487,571,353,428,7,2975,180.0916667,0.4623502179,0.4623502179,1,1464,710,1,1,1,1,1,1,1,1,1,1,1,70,0,853
910000751,91000375,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,96,273,1391,basic,0.5,0.4725,18,0.6316,isolated,0,1,864,5,91,0.3333333333,0.3333333333,91,8,90,246,0,1,194,214,82,184,211,82,0,6,967,60.5,0.193287037,0.193287037,1,3720,710,1,1,1,1,1,1,1,1,1,1,1,0,1,853
910000752,91000376,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,266,275,2127,flat,0.5,0.4473,36,0.3306,connected,0,0,864,5,247,0.8981818182,0.8981818182,247,10,255,327,1,1,413,470,465,523,691,413,496,7,3471,209.9416667,0.5356753813,0.5356753813,1,1835,804,1,1,1,1,1,1,1,1,1,1,1,78,0,864
910000753,91000376,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,266,275,1405,basic,0.5,0.4473,18,0.6316,isolated,0,1,864,5,1,0.003636363636,0.003636363636,1,1,0,2,0,0,24,24,24,24,24,24,0,6,144,9.4,0.02777777778,0.02777777778,0,600,91,1,1,1,1,1,1,1,1,1,1,1,0,1,111
910000754,91000377,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,161,200,1559,flat,0.5,0.435,36,0.3306,connected,0,0,864,5,177,0.885,0.885,177,10,182,410,1,1,475,529,555,581,714,475,553,7,3882,237.4416667,0.6142429194,0.6142429194,1,599,801,1,1,1,1,1,1,1,1,1,1,1,56,0,864
910000755,91000377,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,161,200,1019,basic,0.5,0.435,18,0.6316,isolated,0,1,864,5,77,0.385,0.385,77,8,77,146,0,1,185,185,177,158,190,158,24,7,1077,69.625,0.2052355664,0.2052355664,1,1152,417,1,1,1,1,1,1,1,1,1,1,1,0,1,438
910000756,91000378,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,134,201,1568,flat,0.5,0.5075,36,0.3306,connected,0,0,864,5,175,0.8706467662,0.8706467662,175,10,183,408,1,1,474,522,495,558,674,474,530,7,3727,228.4916667,0.5881331699,0.5881331699,1,1062,596,1,1,1,1,1,1,1,1,1,1,1,56,0,864
910000757,91000378,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,134,201,1004,basic,0.5,0.5075,18,0.6316,isolated,0,1,864,5,21,0.1044776119,0.1044776119,21,6,20,111,0,1,70,70,70,70,76,70,0,6,426,27.61666667,0.08101851852,0.08101851852,1,744,207,1,1,1,1,1,1,1,1,1,1,1,0,1,214
910000758,91000379,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,260,261,2044,flat,0.5,0.4521,36,0.3306,connected,0,0,864,5,239,0.9157088123,0.9157088123,239,10,243,382,1,1,436,511,464,547,682,436,532,7,3608,219.1416667,0.560083061,0.560083061,1,1240,607,1,1,1,1,1,1,1,1,1,1,1,74,0,864
910000759,91000379,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,260,261,1342,basic,0.5,0.4521,18,0.6316,isolated,0,1,864,5,117,0.4482758621,0.4482758621,117,9,116,454,0,1,376,431,395,376,376,376,24,7,2354,153.5583333,0.4559844771,0.4559844771,1,2968,607,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000760,91000380,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,64,235,1877,flat,0.5,0.5021,36,0.3306,connected,0,0,864,5,214,0.9106382979,0.9106382979,214,10,222,487,1,1,489,550,543,595,718,486,596,7,3977,243.0333333,0.6243872549,0.6243872549,1,1011,687,1,1,1,1,1,1,1,1,1,1,1,68,0,864
910000761,91000380,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,64,235,1230,basic,0.5,0.5021,18,0.6316,isolated,0,1,864,5,1,0.004255319149,0.004255319149,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,16
910000762,91000381,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,290,292,2298,flat,0.5,0.4144,36,0.3306,connected,0,0,864,5,266,0.9109589041,0.9109589041,266,10,275,333,1,1,419,474,445,531,664,419,487,7,3439,208.775,0.5345860566,0.5345860566,1,1753,795,1,1,1,1,1,1,1,1,1,1,1,84,0,864
910000763,91000381,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,290,292,1504,basic,0.5,0.4144,18,0.6316,isolated,0,1,864,5,151,0.5171232877,0.5171232877,151,9,153,231,0,1,188,186,183,209,219,164,0,6,1149,73.58333333,0.2205201525,0.2205201525,1,1368,289,1,1,1,1,1,1,1,1,1,1,1,0,1,416
910000764,91000382,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,199,239,1847,flat,0.5,0.4435,36,0.3306,connected,0,0,864,5,223,0.9330543933,0.9330543933,223,10,228,584,1,1,637,690,659,742,837,634,717,7,4916,303.0916667,0.7834626906,0.7834626906,1,562,770,1,1,1,1,1,0,1,1,0.8571428571,0.8571428571,0.8571428571,68,0,864
910000765,91000382,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,199,239,1215,basic,0.5,0.4435,18,0.6316,isolated,0,1,864,5,2,0.008368200837,0.008368200837,2,1,1,6,0,0,0,0,0,0,24,0,24,2,48,2,0,0,0,600,0,1,1,1,1,1,1,1,1,1,1,1,0,1,161
910000766,91000383,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,208,276,2171,flat,0.5,0.4203,36,0.3306,connected,0,0,864,5,246,0.8913043478,0.8913043478,246,10,253,285,1,1,343,398,358,455,591,332,416,7,2893,173.9083333,0.4432529956,0.4432529956,1,1542,467,1,1,1,1,1,1,1,1,1,1,1,76,0,864
910000767,91000383,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,208,276,1423,basic,0.5,0.4203,18,0.6316,isolated,0,1,864,5,30,0.1086956522,0.1086956522,30,6,29,161,0,0,174,125,24,156,48,0,0,5,527,35.33333333,0.1377995643,0.1377995643,1,2976,320,1,1,1,1,1,1,1,1,1,1,1,0,1,804
910000768,91000384,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,246,247,1937,flat,0.5,0.4899,36,0.3306,connected,0,0,864,5,226,0.9149797571,0.9149797571,226,10,231,429,1,1,513,540,511,597,727,489,591,7,3968,242.3583333,0.6205065359,0.6205065359,1,835,617,1,1,1,1,1,1,1,1,1,1,1,70,0,864
910000769,91000384,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,246,247,1274,basic,0.5,0.4899,18,0.6316,isolated,0,1,864,5,8,0.03238866397,0.03238866397,8,2,7,87,0,1,54,54,54,54,54,54,0,6,324,21.15,0.0625,0.0625,1,720,93,1,1,1,1,1,1,1,1,1,1,1,0,1,236
910000770,91000385,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,39,251,1920,flat,0.5,0.4701,36,0.3306,connected,0,0,864,5,229,0.9123505976,0.9123505976,229,10,232,333,1,1,416,464,416,495,624,392,440,7,3247,197.875,0.513378268,0.513378268,1,1220,805,1,1,1,1,1,1,1,1,1,1,1,67,0,864
910000771,91000385,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,39,251,1279,basic,0.5,0.4701,18,0.6316,isolated,0,1,864,5,122,0.4860557769,0.4860557769,122,9,121,203,0,1,170,146,148,179,176,146,0,6,965,62.25833333,0.1856277233,0.1856277233,1,1896,481,1,1,1,1,1,1,1,1,1,1,1,0,1,516
910000772,91000386,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,259,263,2087,flat,0.5,0.4677,36,0.3306,connected,0,0,864,5,1,0.003802281369,0.003802281369,1,1,0,6,0,0,48,96,48,72,48,48,0,6,360,23.4,0.07434640523,0.07434640523,0,3240,640,1,1,1,1,1,1,1,1,1,1,1,0,1,640
910000773,91000386,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,259,263,1366,basic,0.5,0.4677,18,0.6316,isolated,0,1,864,5,1,0.003802281369,0.003802281369,1,1,0,2,0,0,48,96,48,72,48,48,0,6,360,23.4,0.07434640523,0.07434640523,0,3240,640,1,1,1,1,1,1,1,1,1,1,1,0,1,640
910000774,91000387,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,210,241,1947,flat,0.5,0.473,36,0.3306,connected,0,0,864,5,217,0.9004149378,0.9004149378,217,10,222,338,1,1,447,482,448,535,664,423,469,7,3468,211.5,0.548168573,0.548168573,1,1451,764,1,1,1,1,1,1,1,1,1,1,1,70,0,864
910000775,91000387,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,210,241,1269,basic,0.5,0.473,18,0.6316,isolated,0,1,864,5,15,0.0622406639,0.0622406639,15,3,14,77,0,0,0,0,0,0,82,0,24,2,106,3.933333333,0,0,0,600,0,1,1,1,1,1,1,1,1,1,1,1,0,1,154
910000776,91000388,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,144,219,1743,flat,0.5,0.4292,36,0.3306,connected,0,0,864,5,1,0.004566210046,0.004566210046,1,1,0,4,0,0,24,24,24,24,24,24,0,6,144,9.4,0.02777777778,0.02777777778,0,1080,145,1,1,1,1,1,1,1,1,1,1,1,0,1,259
910000777,91000388,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,144,219,1136,basic,0.5,0.4292,18,0.6316,isolated,0,1,864,5,1,0.004566210046,0.004566210046,1,1,0,4,0,0,24,24,24,24,24,24,0,6,144,9.4,0.02777777778,0.02777777778,0,1080,145,1,1,1,1,1,1,1,1,1,1,1,0,1,259
910000778,91000389,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,203,204,1589,flat,0.5,0.4363,36,0.3306,connected,0,0,864,5,174,0.8529411765,0.8529411765,174,10,178,325,1,1,339,406,353,505,533,319,409,7,2864,173.3916667,0.4544526144,0.4544526144,1,1525,637,1,1,1,1,1,1,1,1,1,1,1,56,0,864
910000779,91000389,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,203,204,1047,basic,0.5,0.4363,18,0.6316,isolated,0,1,864,5,2,0.009803921569,0.009803921569,2,2,1,7,0,0,0,0,0,0,0,0,24,1,24,1.2,0,0,0,768,0,1,1,1,1,1,1,1,1,1,1,1,0,1,244
910000780,91000390,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,37,286,2246,flat,0.5,0.4685,36,0.3306,connected,0,0,864,5,267,0.9335664336,0.9335664336,267,10,274,369,1,1,418,470,441,527,649,418,495,7,3418,207.7166667,0.5309776688,0.5309776688,1,1511,559,1,1,1,1,1,1,1,1,1,1,1,81,0,864
910000781,91000390,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,37,286,1460,basic,0.5,0.4685,18,0.6316,isolated,0,1,864,5,1,0.003496503497,0.003496503497,1,1,0,34,0,0,24,24,24,48,24,24,24,7,192,12,0.03349673203,0.03349673203,0,3778,338,1,1,1,1,1,1,1,1,1,1,1,0,1,864
910000782,91000391,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,278,280,2215,flat,0.5,0.4571,36,0.3306,connected,0,0,864,5,255,0.9107142857,0.9107142857,255,10,258,352,1,1,437,474,439,523,649,413,489,7,3424,208.5083333,0.5369689542,0.5369689542,1,1128,771,1,1,1,1,1,1,1,1,1,1,1,80,0,864
910000783,91000391,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,278,280,1454,basic,0.5,0.4571,18,0.6316,isolated,0,1,864,5,10,0.03571428571,0.03571428571,10,2,9,67,0,1,54,54,54,54,54,54,0,6,324,21.15,0.0625,0.0625,1,1056,73,1,1,1,1,1,1,1,1,1,1,1,0,1,265
910000784,91000392,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,141,245,1958,flat,0.5,0.4857,36,0.3306,connected,0,0,864,5,223,0.9102040816,0.9102040816,223,10,226,400,1,1,462,513,496,566,681,447,537,7,3702,225.9916667,0.5838099129,0.5838099129,1,869,589,1,1,1,1,1,1,1,1,1,1,1,71,0,864
910000785,91000392,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,141,245,1281,basic,0.5,0.4857,18,0.6316,isolated,0,1,864,5,9,0.03673469388,0.03673469388,9,1,8,43,0,0,0,0,37,0,0,0,24,2,61,3.975,0.01133578431,0.01133578431,1,1416,51,1,1,1,1,1,1,1,1,1,1,1,0,1,320
910000786,91000393,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,144,223,1765,flat,0.5,0.4888,36,0.3306,connected,0,0,864,5,189,0.8475336323,0.8475336323,189,10,198,474,1,1,541,622,568,644,767,541,604,7,4287,263.0583333,0.6810321351,0.6810321351,1,1003,848,1,1,1,1,1,1,1,1,1,1,1,58,0,864
910000787,91000393,1,fine_step_primary,5701004,scale_2,intermediate_posture,seg_detect_backup,medical_device,144,223,1158,basic,0.5,0.4888,18,0.6316,isolated,0,1,864,5,4,0.01793721973,0.01793721973,4,1,3,45,0,0,24,24,24,24,24,24,0,6,144,9.4,0.02777777778,0.02777777778,0,552,178,1,1,1,1,1,1,1,1,1,1,1,0,1,203
910000788,91000394,1,fine_step_primary,5701005,scale_2,intermediate_posture,baseline_flat,vendor_connection,299,300,2400,flat,0.5,0.48,36,0.3306,connected,0,0,864,5,277,0.9233333333,0.9233333333,277,10,282,313,1,1,363,430,389,473,606,363,442,7,3066,185.2083333,0.4725626362,0.4725626362,1,1316,500,1,1,1,1,1,1,1,1,1,1,1,85,0,864
910000789,91000394,1,fine_step_primary,5701005,scale_2,intermediate_posture,seg_detect_backup,vendor_connection,299,300,1568,basic,0.5,0.48,18,0.6316,isolated,0,1,864,5,155,0.5166666667,0.5166666667,155,9,155,272,0,1,259,268,263,259,287,259,0,6,1595,103.275,0.3034449891,0.3034449891,1,2184,297,1,1,1,1,1,1,1,1,1,1,1,0,1,533
910000790,91000395,1,fine_step_primary,5701001,scale_2,intermediate_posture,baseline_flat,workstation,25,248,1996,flat,0.5,0.4758,36,0.3306,connected,0,0,864,5,223,0.8991935484,0.8991935484,223,10,229,388,1,1,462,518,491,576,704,462,539,7,3752,228.525,0.5860226035,0.5860226035,1,1120,585,1,1,1,1,1,1,1,1,1,1,1,73,0,864
910000791,91000395,1,fine_step_primary,5701001,scale_2,intermediate_posture,seg_detect_backup,workstation,25,248,1308,basic,0.5,0.4758,18,0.6316,isolated,0,1,864,5,95,0.3830645161,0.3830645161,95,8,95,195,0,1,183,159,159,183,207,159,24,7,1074,68.475,0.1979166667,0.1979166667,1,2208,471,1,1,1,1,1,1,1,1,1,1,1,0,1,627
910000792,91000396,1,fine_step_primary,5701002,scale_2,intermediate_posture,baseline_flat,internet_facing,200,206,1642,flat,0.5,0.5097,36,0.3306,connected,0,0,864,5,182,0.8834951456,0.8834951456,182,10,190,317,1,1,387,435,424,541,606,365,467,7,3225,195.5333333,0.5090209695,0.5090209695,1,1031,-1,0,0,1,1,1,1,1,1,0.8571428571,0.8571428571,0.8571428571,57,0,864
910000793,91000396,1,fine_step_primary,5701002,scale_2,intermediate_posture,seg_detect_backup,internet_facing,200,206,1066,basic,0.5,0.5097,18,0.6316,isolated,0,1,864,5,2,0.009708737864,0.009708737864,2,2,1,6,0,0,0,0,0,0,24,0,0,1,24,0.8,0,0,0,1512,0,1,1,1,1,1,1,1,1,1,1,1,0,1,524
910000794,91000397,1,fine_step_primary,5701003,scale_2,intermediate_posture,baseline_flat,privileged_system,242,294,2345,flat,0.5,0.4456,36,0.3306,connected,0,0,864,5,268,0.9115646259,0.9115646259,268,10,277,520,1,1,592,639,610,692,827,584,674,7,4618,283.1166667,0.7273284314,0.7273284314,1,907,703,1,1,1,1,1,1,1,1,1,1,1,81,0,864
910000795,91000397,1,fine_step_primary,5701003,scale_2,intermediate_posture,seg_detect_backup,privileged_system,242,294,1528,basic,0.5,0.4456,18,0.6316,isolated,0,1,864,5,10,0.03401360544,0.03401360544,10,3,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,1,1,1,1,1,1,1,1,1,1,1,0,1,101
910000796,91000398,1,fine_step_primary,5701004,scale_2,intermediate_posture,baseline_flat,medical_device,232,298,2320,flat,0.5,0.4799,36,0.3306,connected,0,0,864,5,260,0.8724832215,0.8724832215,260,10,268,387,1,1,456,497,457,544,654,432,530,7,3570,217.8416667,0.5602192266,0.5602192266,1,1924,763,1,1,1,1,1,1,1,1,1,1,1,81,0,864
