profile,baseline,portfolio,n_scenarios,mean_hours_saved,paired_se,independent_se,family_size,approximate_df,pointwise_lower,pointwise_upper,simultaneous_lower,simultaneous_upper,interval_status
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso0|bak-connected|idm0,400,8.10289583,2.86623046,5.516277409,397,275.3768443,2.460388792,13.74540287,-3.045633446,19.25142511,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso0|bak-connected|idm1,400,11.88916667,3.028015188,5.600730714,397,252.1210959,5.925739654,17.85259368,0.09567958148,23.68265375,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,400,55.837,2.84511284,5.250103649,397,314.3991097,50.23913227,61.43486772,44.79037691,66.88362309,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm1,400,59.1069375,2.974404393,5.317241506,397,300.0878529,53.25360508,64.96026992,47.55137103,70.66250396,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,400,8.853854164,2.87174978,5.516690743,397,279.5258756,3.200852074,14.50685625,-2.313753775,20.0214621,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso0|bak-periodic|idm1,400,12.68452083,3.032934679,5.600749538,397,255.2087111,6.711753801,18.65728786,0.8741252602,24.4949164,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso1|bak-connected|idm0,400,12.13922916,3.448747221,5.760963576,397,348.8521284,5.356276387,18.92218194,-1.234450103,25.51290843,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso1|bak-connected|idm1,400,16.93960416,3.655897695,5.88260716,397,333.4709339,9.7480757,24.13113263,2.755202808,31.12400552,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso1|bak-isolated|idm0,400,59.09735416,3.310949079,5.43584717,397,364.9094493,52.58641843,65.6082899,46.26444417,71.93026416,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso1|bak-isolated|idm1,400,63.15260416,3.467609269,5.528106918,397,356.742681,56.33307884,69.97212949,49.70915641,76.59605192,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso1|bak-periodic|idm0,400,12.88175,3.452595346,5.759837905,397,350.770906,6.091358082,19.67214191,-0.506020351,26.26952035,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det0|iso1|bak-periodic|idm1,400,17.70770833,3.658420037,5.88040973,397,335.0838078,10.51134433,24.90407234,3.514332238,31.90108442,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0,400,121.5496667,3.920502673,5.342135972,397,370.0398482,113.8404078,129.2589255,106.3564725,136.7428608,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm1,400,125.8946875,4.043101566,5.47109381,397,376.5931886,117.9448047,133.8445703,110.2292996,141.5600754,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,400,167.5667292,3.671812033,4.74141659,397,364.7026327,160.3461478,174.7873106,153.3350626,181.7983957,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-isolated|idm1,400,171.0726042,3.726218006,4.827516018,397,368.7331136,163.7453006,178.3999077,156.6317775,185.5134308,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-periodic|idm0,400,123.2035833,3.907985239,5.326209843,397,371.1493664,115.5190141,130.8881525,108.0593825,138.3477842,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-periodic|idm1,400,127.5801667,4.030004439,5.453088834,397,377.4431186,119.6560941,135.5042393,111.9658943,143.194439,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso1|bak-connected|idm0,400,125.8913958,4.133284667,5.489368833,397,362.0986422,117.7631385,134.0196531,109.8698456,141.9129461,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso1|bak-connected|idm1,400,132.4905625,4.246710149,5.571325969,397,369.0672938,124.1397786,140.8413464,116.0327468,148.9483782,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso1|bak-isolated|idm0,400,170.5395625,3.795598476,4.838058789,397,359.6546133,163.0752075,178.0039175,155.8258675,185.2532575,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso1|bak-isolated|idm1,400,176.0677083,3.833220326,4.872210758,397,363.9899295,168.52967,183.6057466,161.2101197,190.925297,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso1|bak-periodic|idm0,400,127.5895208,4.116105967,5.468261813,397,363.4119027,119.4951442,135.6838975,111.6351895,143.5438522,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso1|bak-periodic|idm1,400,134.1662083,4.229254934,5.546594949,397,370.074223,125.849823,142.4825937,117.7765173,150.5558993,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso0|bak-connected|idm0,400,11.16616666,3.733882402,5.815204577,397,378.20618,3.824397267,18.50793606,-3.300473335,25.63280666,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso0|bak-connected|idm1,400,14.4166875,3.824345085,5.843862043,397,363.5127108,6.896069433,21.93730556,-0.4067123212,29.24008732,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso0|bak-isolated|idm0,400,57.04122916,3.580072043,5.481747485,397,382.5256167,50.0021455,64.08031283,43.17215424,70.91030408,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso0|bak-isolated|idm1,400,59.83375,3.641009053,5.495775746,397,373.8739172,52.67432708,66.99317291,45.72523008,73.94226992,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso0|bak-periodic|idm0,400,12.67514583,3.725596588,5.806785653,397,377.8161244,5.349644189,20.00064747,-1.759547348,27.10983901,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso0|bak-periodic|idm1,400,16.0070625,3.817350818,5.836977672,397,363.8644605,8.50022298,23.51390202,1.21092866,30.80319634,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso1|bak-connected|idm0,400,15.59977083,4.038213907,5.988836422,397,366.339188,7.658781954,23.5407597,-0.05128283886,31.2508245,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso1|bak-connected|idm1,400,19.99125,4.188017897,6.050511104,397,367.2064756,11.75574194,28.22675806,3.760009742,36.22249025,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso1|bak-isolated|idm0,400,60.747375,3.81037156,5.608660049,397,375.1755993,53.25501404,68.23973596,45.98313576,75.51161423,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso1|bak-isolated|idm1,400,64.7043125,3.916498043,5.644408131,397,376.8125457,57.00338254,72.40524246,49.52955501,79.87906999,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso1|bak-periodic|idm0,400,17.12964583,4.026775918,5.978062581,397,366.0711013,9.21113009,25.04816157,1.522799298,32.73649236,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det0|iso1|bak-periodic|idm1,400,21.4664375,4.17542309,6.040541611,397,367.0742789,13.25568666,29.67718834,5.283947332,37.64892766,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-connected|idm0,400,122.9395833,4.286238582,5.603877751,397,364.5045462,114.5107231,131.3684436,106.3263478,139.5528188,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-connected|idm1,400,128.0576875,4.487563808,5.775422453,397,375.3812323,119.2337742,136.8816008,110.6695977,145.4457773,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-isolated|idm0,400,166.1487917,3.939167919,4.964742577,397,362.7289721,158.4023173,173.895266,150.8799721,181.4176112,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-isolated|idm1,400,170.0185625,4.055466885,5.079183501,397,368.5186062,162.0438026,177.9933224,154.3016452,185.7354798,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-periodic|idm0,400,126.2190625,4.276169559,5.574294251,397,367.2503018,117.8102123,134.6279127,109.6461997,142.7919253,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-periodic|idm1,400,131.1440208,4.476975303,5.742355295,397,377.3469653,122.3410761,139.9469656,113.7979113,148.4901304,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm0,400,128.9914792,4.477297763,5.717253361,397,351.3876745,120.1858073,137.7971511,111.6306707,146.3522876,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm1,400,135.4365625,4.679053623,5.849717011,397,368.3721038,126.2355558,144.6375692,117.3028642,153.5702608,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-isolated|idm0,400,170.9188542,4.022149114,5.005535844,397,354.0130256,163.0085432,178.8291651,155.3241966,186.5135117,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-isolated|idm1,400,175.7516458,4.156577192,5.097394482,397,365.3939613,167.5778301,183.9254615,159.6413969,191.8618947,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-periodic|idm0,400,132.3446667,4.460801689,5.684542872,397,353.7982591,123.5716448,141.1176885,115.04915,149.6401833,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-periodic|idm1,400,138.4001667,4.663382413,5.81512326,397,370.3968993,129.2301415,147.5701919,120.3282637,156.4720696,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso0|bak-connected|idm0,400,23.18689583,4.844207675,6.429480684,397,349.3614974,13.65941729,32.71437437,4.402159405,41.97163226,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso0|bak-connected|idm1,400,28.2519375,4.9640525,6.476881097,397,348.166452,18.48863436,38.01524063,9.001721131,47.50215386,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso0|bak-isolated|idm0,400,64.92214583,4.474038844,5.966254868,397,357.5513283,56.12340758,73.72088408,47.57734337,82.26694829,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso0|bak-isolated|idm1,400,69.31177083,4.575654431,5.993775761,397,357.0917064,60.31315391,78.31038776,51.57277567,87.05076599,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso0|bak-periodic|idm0,400,25.54939583,4.819528422,6.40169926,397,349.9232461,16.07050878,35.02828288,6.860700008,44.23809165,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso0|bak-periodic|idm1,400,30.67152083,4.943140461,6.450354422,397,349.2692088,20.94945458,40.39358707,11.50308813,49.83995352,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso1|bak-connected|idm0,400,26.595125,5.039703647,6.536124222,397,341.5284335,16.68235908,36.50789091,7.047217908,46.14303209,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso1|bak-connected|idm1,400,32.40770833,5.207869087,6.608659945,397,348.9279488,22.16494447,42.65047218,12.21249117,52.60292549,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso1|bak-isolated|idm0,400,67.46964583,4.630152719,6.048408773,397,350.7939157,58.36329501,76.57599665,49.51579686,85.42349479,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso1|bak-isolated|idm1,400,72.69572916,4.770446723,6.092592746,397,357.6140452,63.31407457,82.07738375,54.20185857,91.18959975,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso1|bak-periodic|idm0,400,29.12810416,5.010430217,6.503655973,397,341.9490471,19.27296027,38.98324806,9.694019528,48.5621888,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det0|iso1|bak-periodic|idm1,400,34.82983333,5.184635522,6.582184771,397,349.7618827,24.63284954,45.02681711,14.72525595,54.93441071,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-connected|idm0,400,133.5481667,4.815008545,5.907709373,397,350.1041367,124.0781861,143.0181472,114.8771068,152.2192266,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-connected|idm1,400,140.5184375,4.982556036,6.022219892,397,364.5802019,130.7202803,150.3165947,121.2063557,159.8305193,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-isolated|idm0,400,171.1300833,4.303619485,5.195518638,397,345.086633,162.665457,179.5947097,154.4392815,187.8208852,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-isolated|idm1,400,176.6087708,4.391660163,5.265404324,397,357.8025833,167.9720608,185.2454809,159.5834636,193.634078,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-periodic|idm0,400,137.569125,4.758851772,5.844024737,397,349.3091134,128.2095176,146.9287323,119.115348,156.022902,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-periodic|idm1,400,144.2270625,4.907060157,5.942837769,397,363.6063909,134.5772812,153.8768437,125.207045,163.24708,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso1|bak-connected|idm0,400,139.773,4.92180633,5.97592971,397,346.4667153,130.092621,149.453379,120.685546,158.860454,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso1|bak-connected|idm1,400,148.1020833,5.109079758,6.052404953,397,367.6411292,138.0553968,158.1487699,128.3013933,167.9027734,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso1|bak-isolated|idm0,400,175.8816458,4.357859565,5.231868705,397,342.4838047,167.3101075,184.4531842,158.9790095,192.7842822,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso1|bak-isolated|idm1,400,182.0963958,4.492350493,5.29530268,397,360.6242822,173.2619012,190.9308905,164.6822465,199.5105451,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso1|bak-periodic|idm0,400,144.237625,4.855852721,5.900651987,397,346.5700911,134.6869758,153.7882741,125.4060125,163.0692375,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso1|bak-periodic|idm1,400,151.5682917,5.035492558,5.982630244,397,367.6242156,141.6663083,161.4702751,132.0527857,171.0837977,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso0|bak-connected|idm0,400,29.05697916,5.055771573,6.510884964,397,337.7716734,19.11221536,39.00174297,9.444218366,48.66973996,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso0|bak-connected|idm1,400,33.83466666,5.17178363,6.552986678,397,340.6984886,23.66201998,44.00731335,13.7738835,53.89544982,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso0|bak-isolated|idm0,400,68.9129375,4.64052425,6.021945938,397,346.2832691,59.7857769,78.0400981,50.91622578,86.90964922,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso0|bak-isolated|idm1,400,72.64089583,4.729673114,6.045961835,397,349.0136791,63.33864906,81.9431426,54.30009123,90.98170044,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso0|bak-periodic|idm0,400,32.795875,5.026658449,6.473653088,397,338.4315237,22.90844638,42.68330361,13.29649806,52.29525194,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso0|bak-periodic|idm1,400,37.83641666,5.136381813,6.512150895,397,342.0658669,27.73354759,47.93928573,17.91387914,57.75895419,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso1|bak-connected|idm0,400,33.28872916,5.237004927,6.631053228,397,332.6261266,22.98690412,43.5905542,12.96922697,53.60823135,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso1|bak-connected|idm1,400,38.14660416,5.401776337,6.702827658,397,342.6833216,27.52179239,48.77141593,17.19511525,59.09809307,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso1|bak-isolated|idm0,400,72.2969375,4.788392628,6.115562885,397,341.4822752,62.87847932,81.71539568,53.72378171,90.87009328,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso1|bak-isolated|idm1,400,76.36264583,4.917258787,6.160246881,397,349.9353262,66.69154714,86.03374453,57.29498821,95.43030345,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso1|bak-periodic|idm0,400,37.27958333,5.204041383,6.585612853,397,334.2335779,27.04278137,47.51638529,17.08913576,57.4700309,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det0|iso1|bak-periodic|idm1,400,42.30552083,5.363995925,6.653516643,397,344.5657078,31.75522403,52.85581763,21.50188171,63.10915995,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso0|bak-connected|idm0,400,141.9735417,5.068411092,6.06031818,397,350.5709905,132.0052244,151.9418589,122.3201639,161.6269194,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso0|bak-connected|idm1,400,149.9612708,5.293492274,6.185606771,397,361.4037514,139.5513552,160.3711865,129.442061,170.4804806,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso0|bak-isolated|idm0,400,175.89,4.499805596,5.322873757,397,344.528525,167.0394521,184.7405479,158.4380017,193.3419983,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso0|bak-isolated|idm1,400,181.8367917,4.675497257,5.426508865,397,353.7067884,172.6415217,191.0320617,163.7088003,199.9647831,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso0|bak-periodic|idm0,400,146.4912708,4.987553028,5.961957051,397,350.568945,136.6819813,156.3005603,127.1514287,165.8311129,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso0|bak-periodic|idm1,400,153.5935208,5.205793351,6.089072821,397,360.8366176,143.3560154,163.8310262,133.4139117,173.77313,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso1|bak-connected|idm0,400,150.946875,5.211109477,6.077474492,397,358.7890068,140.6987183,161.1950317,130.7453937,171.1483563,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso1|bak-connected|idm1,400,158.0143333,5.527291384,6.258844813,397,372.7277379,147.1457496,168.8829171,136.5959743,179.4326924,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso1|bak-isolated|idm0,400,183.27075,4.590636146,5.308236111,397,352.2322083,174.242246,192.299254,165.4709507,201.0705493,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso1|bak-isolated|idm1,400,188.2469583,4.893707364,5.497612553,397,366.5661222,178.623695,197.8702217,169.2803642,207.2135525,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso1|bak-periodic|idm0,400,155.3698125,5.129711653,5.984167821,397,358.1672882,145.2816733,165.4579517,135.4834986,175.2561264,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-basic|patch+3|det1|iso1|bak-periodic|idm1,400,161.6749583,5.460848365,6.182244193,397,372.5046847,150.9370038,172.4129128,140.5139327,182.835984,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm1,400,0.5239374973,0.7553028723,4.978644436,397,189.0976643,-0.9659642734,2.013839268,-2.433332976,3.48120797,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-flat|patch+0|det0|iso0|bak-isolated|idm0,400,51.67472917,1.330675071,4.83082565,397,392.0350101,49.05857731,54.29088102,46.52103329,56.82842504,"stratified paired t, Satterthwaite df, Bonferroni"
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,seg-flat|patch+0|det0|iso0|bak-isolated|idm1,400,51.81914583,1.514223398,4.855728067,397,372.9106148,48.84165896,54.7966327,45.95153197,57.68675969,"stratified paired t, Satterthwaite df, Bonferroni"
