profile,portfolio,outage_lower,outage_upper,guaranteed,possible,observed_k4,possible_dominator,necessary_dominator
resource_constrained,seg-basic|patch+0|det0|iso0|bak-connected|idm0,0.9375,0.9425,True,True,True,,
resource_constrained,seg-basic|patch+0|det0|iso0|bak-connected|idm1,0.9325,0.94,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,0.9375,0.9425,True,True,True,,
resource_constrained,seg-basic|patch+0|det0|iso0|bak-isolated|idm1,0.9325,0.94,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det0|iso0|bak-periodic|idm0,0.9375,0.9425,True,True,True,,
resource_constrained,seg-basic|patch+0|det0|iso0|bak-periodic|idm1,0.9325,0.94,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det0|iso1|bak-connected|idm0,0.9225,0.9325,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det0|iso1|bak-connected|idm1,0.915,0.93,False,False,False,seg-basic|patch+0|det0|iso1|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det0|iso1|bak-isolated|idm0,0.9225,0.9325,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det0|iso1|bak-isolated|idm1,0.915,0.93,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det0|iso1|bak-periodic|idm0,0.9225,0.9325,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det0|iso1|bak-periodic|idm1,0.915,0.93,False,False,False,seg-basic|patch+0|det0|iso1|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det1|iso0|bak-connected|idm0,0.8825,0.9,True,True,True,,
resource_constrained,seg-basic|patch+0|det1|iso0|bak-connected|idm1,0.87,0.89,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,0.8825,0.9,True,True,True,,
resource_constrained,seg-basic|patch+0|det1|iso0|bak-isolated|idm1,0.87,0.89,True,True,True,,
resource_constrained,seg-basic|patch+0|det1|iso0|bak-periodic|idm0,0.8825,0.9,True,True,True,,
resource_constrained,seg-basic|patch+0|det1|iso0|bak-periodic|idm1,0.87,0.89,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det1|iso1|bak-connected|idm0,0.8625,0.8825,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det1|iso1|bak-connected|idm1,0.845,0.87,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det1|iso1|bak-isolated|idm0,0.8625,0.8825,False,True,True,seg-basic|patch+0|det1|iso0|bak-isolated|idm1,
resource_constrained,seg-basic|patch+0|det1|iso1|bak-isolated|idm1,0.845,0.87,False,False,False,seg-least_privilege|patch+0|det1|iso1|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso1|bak-isolated|idm0
resource_constrained,seg-basic|patch+0|det1|iso1|bak-periodic|idm0,0.8625,0.8825,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+0|det1|iso1|bak-periodic|idm1,0.845,0.87,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso0|bak-connected|idm0,0.92,0.93,False,True,False,seg-least_privilege|patch+0|det0|iso0|bak-connected|idm0,
resource_constrained,seg-basic|patch+1|det0|iso0|bak-connected|idm1,0.9175,0.9275,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso0|bak-isolated|idm0,0.92,0.93,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso0|bak-isolated|idm1,0.9175,0.9275,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso0|bak-periodic|idm0,0.92,0.93,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso0|bak-periodic|idm1,0.9175,0.9275,False,False,False,seg-basic|patch+0|det0|iso1|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso1|bak-connected|idm0,0.9075,0.92,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso1|bak-connected|idm1,0.9025,0.9175,False,False,False,seg-basic|patch+0|det0|iso1|bak-isolated|idm1,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso1|bak-isolated|idm0,0.9075,0.92,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso1|bak-isolated|idm1,0.9025,0.9175,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso1|bak-periodic|idm0,0.9075,0.92,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det0|iso1|bak-periodic|idm1,0.9025,0.9175,False,False,False,seg-basic|patch+0|det0|iso1|bak-isolated|idm1,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det1|iso0|bak-connected|idm0,0.8625,0.8825,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det1|iso0|bak-connected|idm1,0.8425,0.8675,False,False,False,seg-basic|patch+1|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det1|iso0|bak-isolated|idm0,0.8625,0.8825,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0
resource_constrained,seg-basic|patch+1|det1|iso0|bak-isolated|idm1,0.8425,0.8675,False,False,False,seg-basic|patch+0|det1|iso1|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0
resource_constrained,seg-basic|patch+1|det1|iso0|bak-periodic|idm0,0.8625,0.8825,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det1|iso0|bak-periodic|idm1,0.8425,0.8675,False,False,False,seg-basic|patch+0|det1|iso1|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+1|det1|iso1|bak-connected|idm0,0.835,0.86,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+1|det1|iso1|bak-connected|idm1,0.8125,0.8425,False,False,False,seg-basic|patch+1|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+0|det1|iso1|bak-connected|idm1
resource_constrained,seg-basic|patch+1|det1|iso1|bak-isolated|idm0,0.835,0.86,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm1
resource_constrained,seg-basic|patch+1|det1|iso1|bak-isolated|idm1,0.8125,0.8425,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+0|det1|iso1|bak-isolated|idm1
resource_constrained,seg-basic|patch+1|det1|iso1|bak-periodic|idm0,0.835,0.86,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+1|det1|iso1|bak-periodic|idm1,0.8125,0.8425,False,False,False,seg-basic|patch+1|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+0|det1|iso1|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det0|iso0|bak-connected|idm0,0.8775,0.905,False,True,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,
resource_constrained,seg-basic|patch+2|det0|iso0|bak-connected|idm1,0.8725,0.9,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+2|det0|iso0|bak-isolated|idm0,0.8775,0.905,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+2|det0|iso0|bak-isolated|idm1,0.8725,0.9,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det0|iso0|bak-periodic|idm0,0.8775,0.905,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+2|det0|iso0|bak-periodic|idm1,0.8725,0.9,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det0|iso1|bak-connected|idm0,0.8675,0.895,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det0|iso1|bak-connected|idm1,0.86,0.89,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm0
resource_constrained,seg-basic|patch+2|det0|iso1|bak-isolated|idm0,0.8675,0.895,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det0|iso1|bak-isolated|idm1,0.86,0.89,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm0
resource_constrained,seg-basic|patch+2|det0|iso1|bak-periodic|idm0,0.8675,0.895,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det0|iso1|bak-periodic|idm1,0.86,0.89,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm0
resource_constrained,seg-basic|patch+2|det1|iso0|bak-connected|idm0,0.805,0.845,False,True,False,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0,
resource_constrained,seg-basic|patch+2|det1|iso0|bak-connected|idm1,0.78,0.8275,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det1|iso0|bak-isolated|idm0,0.805,0.845,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso0|bak-isolated|idm0
resource_constrained,seg-basic|patch+2|det1|iso0|bak-isolated|idm1,0.78,0.8275,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso0|bak-isolated|idm1
resource_constrained,seg-basic|patch+2|det1|iso0|bak-periodic|idm0,0.805,0.845,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0,seg-least_privilege|patch+1|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+2|det1|iso0|bak-periodic|idm1,0.78,0.8275,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det1|iso1|bak-connected|idm0,0.7825,0.8225,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det1|iso1|bak-connected|idm1,0.755,0.8025,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+1|det1|iso1|bak-connected|idm0
resource_constrained,seg-basic|patch+2|det1|iso1|bak-isolated|idm0,0.7825,0.8225,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso0|bak-isolated|idm1
resource_constrained,seg-basic|patch+2|det1|iso1|bak-isolated|idm1,0.755,0.8025,False,False,False,seg-basic|patch+3|det1|iso1|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso1|bak-isolated|idm0
resource_constrained,seg-basic|patch+2|det1|iso1|bak-periodic|idm0,0.7825,0.8225,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+1|det1|iso0|bak-connected|idm1
resource_constrained,seg-basic|patch+2|det1|iso1|bak-periodic|idm1,0.755,0.8025,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+1|det1|iso1|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso0|bak-connected|idm0,0.8675,0.8975,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-least_privilege|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso0|bak-connected|idm1,0.8625,0.8925,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso0|bak-isolated|idm0,0.8675,0.8975,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso0|bak-isolated|idm1,0.8625,0.8925,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso0|bak-periodic|idm0,0.8675,0.8975,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso0|bak-periodic|idm1,0.8625,0.8925,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso1|bak-connected|idm0,0.8575,0.8875,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso1|bak-connected|idm1,0.85,0.8825,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm1
resource_constrained,seg-basic|patch+3|det0|iso1|bak-isolated|idm0,0.8575,0.8875,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso1|bak-isolated|idm1,0.85,0.8825,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm1
resource_constrained,seg-basic|patch+3|det0|iso1|bak-periodic|idm0,0.8575,0.8875,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det0|iso1|bak-periodic|idm1,0.85,0.8825,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+1|det1|iso1|bak-connected|idm1
resource_constrained,seg-basic|patch+3|det1|iso0|bak-connected|idm0,0.765,0.815,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det1|iso0|bak-connected|idm1,0.7425,0.795,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det1|iso0|bak-isolated|idm0,0.765,0.815,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+2|det1|iso0|bak-isolated|idm0
resource_constrained,seg-basic|patch+3|det1|iso0|bak-isolated|idm1,0.7425,0.795,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+2|det1|iso0|bak-isolated|idm0
resource_constrained,seg-basic|patch+3|det1|iso0|bak-periodic|idm0,0.765,0.815,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det1|iso0|bak-periodic|idm1,0.7425,0.795,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det1|iso1|bak-connected|idm0,0.74,0.7925,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det1|iso1|bak-connected|idm1,0.71,0.7675,False,False,False,seg-basic|patch+2|det1|iso1|bak-isolated|idm1,seg-least_privilege|patch+2|det1|iso1|bak-connected|idm1
resource_constrained,seg-basic|patch+3|det1|iso1|bak-isolated|idm0,0.74,0.7925,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm0,seg-least_privilege|patch+2|det1|iso0|bak-isolated|idm0
resource_constrained,seg-basic|patch+3|det1|iso1|bak-isolated|idm1,0.71,0.7675,False,False,False,seg-least_privilege|patch+0|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+2|det1|iso1|bak-isolated|idm1
resource_constrained,seg-basic|patch+3|det1|iso1|bak-periodic|idm0,0.74,0.7925,False,False,False,seg-basic|patch+2|det1|iso0|bak-isolated|idm1,seg-least_privilege|patch+2|det1|iso0|bak-connected|idm0
resource_constrained,seg-basic|patch+3|det1|iso1|bak-periodic|idm1,0.71,0.7675,False,False,False,seg-basic|patch+2|det1|iso1|bak-isolated|idm1,seg-least_privilege|patch+2|det1|iso1|bak-connected|idm1
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm0,0.9675,0.9675,True,True,True,,
resource_constrained,seg-flat|patch+0|det0|iso0|bak-connected|idm1,0.965,0.965,False,False,False,seg-flat|patch+0|det1|iso0|bak-connected|idm0,seg-flat|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+0|det0|iso0|bak-isolated|idm0,0.9675,0.9675,True,True,True,,
resource_constrained,seg-flat|patch+0|det0|iso0|bak-isolated|idm1,0.965,0.965,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+0|det0|iso0|bak-periodic|idm0,0.9675,0.9675,True,True,True,,
resource_constrained,seg-flat|patch+0|det0|iso0|bak-periodic|idm1,0.965,0.965,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+0|det0|iso1|bak-connected|idm0,0.9575,0.9625,False,False,False,seg-flat|patch+0|det1|iso0|bak-connected|idm0,seg-flat|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+0|det0|iso1|bak-connected|idm1,0.955,0.96,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+0|det0|iso1|bak-isolated|idm0,0.9575,0.9625,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+0|det0|iso1|bak-isolated|idm1,0.9525,0.96,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+0|det0|iso1|bak-periodic|idm0,0.9575,0.9625,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+0|det0|iso1|bak-periodic|idm1,0.9525,0.96,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+0|det1|iso0|bak-connected|idm0,0.945,0.9475,True,True,True,,
resource_constrained,seg-flat|patch+0|det1|iso0|bak-connected|idm1,0.9425,0.945,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+0|det1|iso0|bak-isolated|idm0,0.945,0.9475,True,True,True,,
resource_constrained,seg-flat|patch+0|det1|iso0|bak-isolated|idm1,0.9425,0.945,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+0|det1|iso0|bak-periodic|idm0,0.945,0.9475,True,True,True,,
resource_constrained,seg-flat|patch+0|det1|iso0|bak-periodic|idm1,0.9425,0.945,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+0|det1|iso1|bak-connected|idm0,0.9325,0.9375,False,False,False,seg-basic|patch+0|det1|iso0|bak-periodic|idm0,seg-basic|patch+0|det1|iso0|bak-periodic|idm0
resource_constrained,seg-flat|patch+0|det1|iso1|bak-connected|idm1,0.93,0.935,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+0|det1|iso1|bak-isolated|idm0,0.93,0.935,True,True,True,,
resource_constrained,seg-flat|patch+0|det1|iso1|bak-isolated|idm1,0.925,0.9325,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm1,seg-basic|patch+0|det1|iso0|bak-isolated|idm1
resource_constrained,seg-flat|patch+0|det1|iso1|bak-periodic|idm0,0.93,0.935,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+0|det1|iso1|bak-periodic|idm1,0.925,0.9325,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+1|det0|iso0|bak-connected|idm0,0.96,0.96,True,True,True,,
resource_constrained,seg-flat|patch+1|det0|iso0|bak-connected|idm1,0.9575,0.9575,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+1|det0|iso0|bak-isolated|idm0,0.9575,0.9575,False,False,False,seg-flat|patch+0|det1|iso0|bak-connected|idm0,seg-flat|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+1|det0|iso0|bak-isolated|idm1,0.9525,0.955,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+1|det0|iso0|bak-periodic|idm0,0.9575,0.9575,False,False,False,seg-flat|patch+0|det1|iso0|bak-connected|idm0,seg-flat|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+1|det0|iso0|bak-periodic|idm1,0.955,0.955,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+1|det0|iso1|bak-connected|idm0,0.9475,0.9525,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+1|det0|iso1|bak-connected|idm1,0.945,0.95,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+1|det0|iso1|bak-isolated|idm0,0.945,0.95,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+1|det0|iso1|bak-isolated|idm1,0.9375,0.9475,False,False,False,seg-basic|patch+0|det1|iso0|bak-connected|idm0,seg-basic|patch+0|det1|iso0|bak-connected|idm0
resource_constrained,seg-flat|patch+1|det0|iso1|bak-periodic|idm0,0.945,0.95,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+1|det0|iso1|bak-periodic|idm1,0.94,0.9475,False,False,False,seg-basic|patch+0|det0|iso0|bak-isolated|idm0,seg-basic|patch+0|det0|iso0|bak-isolated|idm1
resource_constrained,seg-flat|patch+1|det1|iso0|bak-connected|idm0,0.9325,0.935,True,True,True,,
resource_constrained,seg-flat|patch+1|det1|iso0|bak-connected|idm1,0.93,0.9325,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+1|det1|iso0|bak-isolated|idm0,0.9325,0.935,True,True,True,,
resource_constrained,seg-flat|patch+1|det1|iso0|bak-isolated|idm1,0.9275,0.9325,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-isolated|idm0
resource_constrained,seg-flat|patch+1|det1|iso0|bak-periodic|idm0,0.9325,0.935,True,True,True,,
resource_constrained,seg-flat|patch+1|det1|iso0|bak-periodic|idm1,0.93,0.9325,False,False,False,seg-basic|patch+0|det1|iso0|bak-isolated|idm0,seg-basic|patch+0|det1|iso0|bak-isolated|idm0
