profile,method,portfolio,baseline,mean_benefit,margin,lower_benefit,family_size,alpha
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso1|bak-periodic|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,6.562624998,106.3153705,-99.75274548,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det0|iso1|bak-periodic|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,8.180187498,106.3153705,-98.13518298,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso0|bak-connected|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,116.570375,106.3153705,10.25500452,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso0|bak-connected|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,116.6032083,106.3153705,10.28783786,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso0|bak-isolated|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,166.5299583,106.3153705,60.21458786,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso0|bak-isolated|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,167.2713125,106.3153705,60.95594202,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso0|bak-periodic|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,116.9111875,106.3153705,10.59581702,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso0|bak-periodic|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,117.8852083,106.3153705,11.56983786,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso1|bak-connected|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,118.919875,106.3153705,12.60450452,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso1|bak-connected|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,119.0127917,106.3153705,12.69742119,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso1|bak-isolated|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,168.7597083,106.3153705,62.44433786,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso1|bak-isolated|idm1,seg-flat|patch+0|det0|iso0|bak-connected|idm0,169.9081042,106.3153705,63.59273369,276048,0.05
resource_constrained,hoeffding,seg-flat|patch+1|det1|iso1|bak-periodic|idm0,seg-flat|patch+0|det0|iso0|bak-connected|idm0,119.8385417,106.3153705,13.52317119,276048,0.05
