profile,parameter,side,scenario_id,entry_point,parameter_value
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000621,internet_facing,0.06518525
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000581,internet_facing,0.06915704
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000481,internet_facing,0.0820334
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000711,internet_facing,0.08204541
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000601,internet_facing,0.0829624
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000656,internet_facing,0.0852281
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000626,internet_facing,0.08851228
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000401,internet_facing,0.09107522
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000766,internet_facing,0.09257897
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000491,internet_facing,0.09378311
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000426,internet_facing,0.09780058
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000506,internet_facing,0.10239347
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000571,internet_facing,0.10543874
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000561,internet_facing,0.10874518
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000731,internet_facing,0.10959267
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000486,internet_facing,0.11111765
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000536,internet_facing,0.1118197
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000501,internet_facing,0.11242249
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000631,internet_facing,0.11344376
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000471,internet_facing,0.1174537
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000576,internet_facing,0.1290755
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000671,internet_facing,0.13769569
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000551,internet_facing,0.14452897
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000408,medical_device,0.0507313
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000483,medical_device,0.0553569
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000403,medical_device,0.06118076
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000758,medical_device,0.07632967
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000528,medical_device,0.07654744
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000548,medical_device,0.07932792
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000598,medical_device,0.08572382
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000713,medical_device,0.09678433
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000543,medical_device,0.10641405
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000573,medical_device,0.11146946
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000453,medical_device,0.11821088
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000438,medical_device,0.12582393
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000443,medical_device,0.13338744
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000728,medical_device,0.13880399
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000498,medical_device,0.14668187
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000433,medical_device,0.15418839
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000553,medical_device,0.17265662
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000673,medical_device,0.17903746
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000613,medical_device,0.18219969
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000418,medical_device,0.19199344
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000623,medical_device,0.19388481
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000458,medical_device,0.20380625
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000753,medical_device,0.20538911
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000653,medical_device,0.21261017
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000663,medical_device,0.21800098
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000708,medical_device,0.22007463
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000752,privileged_system,0.05255787
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000792,privileged_system,0.06221603
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000662,privileged_system,0.06939942
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000587,privileged_system,0.06976246
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000552,privileged_system,0.0767844
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000602,privileged_system,0.10226932
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000572,privileged_system,0.10480311
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000612,privileged_system,0.11461065
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000442,privileged_system,0.11488503
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000622,privileged_system,0.11551504
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000607,privileged_system,0.11610918
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000527,privileged_system,0.11957917
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000652,privileged_system,0.13291642
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000522,privileged_system,0.13397186
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000682,privileged_system,0.135345
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000512,privileged_system,0.13776978
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000577,privileged_system,0.1454701
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000737,privileged_system,0.1463853
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000667,privileged_system,0.15731725
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000507,privileged_system,0.16075425
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000697,privileged_system,0.16388482
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000627,privileged_system,0.16567505
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000712,privileged_system,0.17226278
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000427,privileged_system,0.17697516
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000777,privileged_system,0.17705216
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000567,privileged_system,0.18737481
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000594,vendor_connection,0.06076222
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000679,vendor_connection,0.06244392
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000629,vendor_connection,0.08401812
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000489,vendor_connection,0.08521429
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000484,vendor_connection,0.09335263
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000534,vendor_connection,0.09650694
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000764,vendor_connection,0.09705313
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000744,vendor_connection,0.09800111
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000689,vendor_connection,0.0987149
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000734,vendor_connection,0.09968047
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000684,vendor_connection,0.10187537
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000599,vendor_connection,0.11599166
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000754,vendor_connection,0.11746743
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000604,vendor_connection,0.11762736
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000439,vendor_connection,0.12281527
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000794,vendor_connection,0.12615161
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000449,vendor_connection,0.13316554
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000474,vendor_connection,0.13774124
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000644,vendor_connection,0.1467208
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000519,vendor_connection,0.15035898
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000469,vendor_connection,0.15829814
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000549,vendor_connection,0.17823376
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000434,vendor_connection,0.17991222
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000464,vendor_connection,0.18834538
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000789,vendor_connection,0.19249539
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000724,vendor_connection,0.20490681
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000670,workstation,0.05333611
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000730,workstation,0.06034452
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000430,workstation,0.0611477
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000665,workstation,0.06726368
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000605,workstation,0.07154681
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000455,workstation,0.07341511
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000445,workstation,0.07485946
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000525,workstation,0.08051387
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000475,workstation,0.0810841
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000740,workstation,0.08467796
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000540,workstation,0.08557145
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000560,workstation,0.09253975
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000775,workstation,0.105927
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000615,workstation,0.10704925
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000465,workstation,0.10794432
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000715,workstation,0.11066558
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000640,workstation,0.11124607
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000470,workstation,0.11508908
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000580,workstation,0.11750125
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000410,workstation,0.12215525
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000655,workstation,0.12698102
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000685,workstation,0.13993383
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000735,workstation,0.1463002
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000680,workstation,0.15090139
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000490,workstation,0.15997422
intermediate_capacity,simulation_patch_effectiveness_vendor,low,90000415,workstation,0.16535027
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000786,internet_facing,0.30589821
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000646,internet_facing,0.3070666
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000741,internet_facing,0.31175545
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000431,internet_facing,0.31419735
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000531,internet_facing,0.32094357
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000446,internet_facing,0.32112207
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000726,internet_facing,0.32851492
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000676,internet_facing,0.33375014
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000701,internet_facing,0.34796676
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000716,internet_facing,0.35038393
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000591,internet_facing,0.35915937
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000586,internet_facing,0.36572306
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000771,internet_facing,0.37558453
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000781,internet_facing,0.38017112
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000691,internet_facing,0.39132921
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000641,internet_facing,0.39548022
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000651,internet_facing,0.40906679
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000496,internet_facing,0.41346556
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000451,internet_facing,0.41368881
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000526,internet_facing,0.4211198
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000456,internet_facing,0.42401804
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000681,internet_facing,0.42427712
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000721,internet_facing,0.42651821
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000521,internet_facing,0.43663867
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000686,internet_facing,0.43885242
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000436,internet_facing,0.44496171
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000503,medical_device,0.35118356
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000748,medical_device,0.35547458
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000588,medical_device,0.35816743
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000648,medical_device,0.35907576
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000513,medical_device,0.36028327
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000773,medical_device,0.36458123
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000798,medical_device,0.36570277
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000463,medical_device,0.37410334
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000688,medical_device,0.37791603
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000478,medical_device,0.38083293
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000683,medical_device,0.38091602
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000488,medical_device,0.38095845
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000643,medical_device,0.38363871
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000413,medical_device,0.39047932
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000768,medical_device,0.39087542
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000793,medical_device,0.39333911
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000693,medical_device,0.39351617
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000468,medical_device,0.3968821
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000583,medical_device,0.40151003
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000608,medical_device,0.40225138
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000568,medical_device,0.40590737
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000423,medical_device,0.41565879
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000508,medical_device,0.42164685
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000668,medical_device,0.42515397
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000738,medical_device,0.43368547
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000638,medical_device,0.4471745
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000477,privileged_system,0.30733823
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000757,privileged_system,0.31144582
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000492,privileged_system,0.31780972
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000707,privileged_system,0.32372828
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000542,privileged_system,0.32635706
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000447,privileged_system,0.32779784
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000742,privileged_system,0.3317123
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000402,privileged_system,0.33454297
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000617,privileged_system,0.33759565
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000687,privileged_system,0.34017339
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000782,privileged_system,0.34253058
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000717,privileged_system,0.34978723
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000657,privileged_system,0.35211152
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000582,privileged_system,0.35735315
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000472,privileged_system,0.36827852
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000462,privileged_system,0.37518815
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000487,privileged_system,0.37929943
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000547,privileged_system,0.38049168
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000727,privileged_system,0.38209896
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000637,privileged_system,0.38500581
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000482,privileged_system,0.39026289
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000497,privileged_system,0.41949203
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000767,privileged_system,0.42874967
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000677,privileged_system,0.43731255
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000412,privileged_system,0.4415919
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000517,privileged_system,0.44616918
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000419,vendor_connection,0.30717533
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000529,vendor_connection,0.30971492
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000674,vendor_connection,0.31270527
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000609,vendor_connection,0.31361192
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000504,vendor_connection,0.31906569
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000659,vendor_connection,0.32309683
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000759,vendor_connection,0.32800959
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000454,vendor_connection,0.34763147
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000584,vendor_connection,0.35038702
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000654,vendor_connection,0.36490336
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000404,vendor_connection,0.38444792
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000499,vendor_connection,0.38701796
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000479,vendor_connection,0.387813
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000509,vendor_connection,0.40903635
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000799,vendor_connection,0.41086308
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000409,vendor_connection,0.411096
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000784,vendor_connection,0.4114481
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000514,vendor_connection,0.42287375
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000774,vendor_connection,0.42333837
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000559,vendor_connection,0.42603557
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000634,vendor_connection,0.42633596
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000429,vendor_connection,0.43035645
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000719,vendor_connection,0.43860442
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000414,vendor_connection,0.44040457
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000444,vendor_connection,0.44067328
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000624,vendor_connection,0.44120228
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000460,workstation,0.31432406
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000750,workstation,0.32111021
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000565,workstation,0.32506175
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000495,workstation,0.34371495
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000765,workstation,0.35213333
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000425,workstation,0.36432572
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000480,workstation,0.36485412
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000505,workstation,0.36602052
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000620,workstation,0.36852952
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000500,workstation,0.373195
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000590,workstation,0.38325342
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000720,workstation,0.38431647
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000690,workstation,0.39062606
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000595,workstation,0.3922047
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000645,workstation,0.39254835
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000440,workstation,0.39772393
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000400,workstation,0.39837034
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000695,workstation,0.41188492
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000555,workstation,0.41796823
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000530,workstation,0.42187171
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000535,workstation,0.42435758
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000515,workstation,0.42674422
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000700,workstation,0.42870954
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000790,workstation,0.43055411
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000510,workstation,0.44198051
intermediate_capacity,simulation_patch_effectiveness_vendor,high,90000785,workstation,0.44482226
intermediate_capacity,simulation_rapid_isolation_success,low,90000401,internet_facing,0.40133411
intermediate_capacity,simulation_rapid_isolation_success,low,90000576,internet_facing,0.40223025
intermediate_capacity,simulation_rapid_isolation_success,low,90000551,internet_facing,0.4025718
intermediate_capacity,simulation_rapid_isolation_success,low,90000641,internet_facing,0.40541868
intermediate_capacity,simulation_rapid_isolation_success,low,90000691,internet_facing,0.40966183
intermediate_capacity,simulation_rapid_isolation_success,low,90000731,internet_facing,0.41649171
intermediate_capacity,simulation_rapid_isolation_success,low,90000646,internet_facing,0.41886535
intermediate_capacity,simulation_rapid_isolation_success,low,90000771,internet_facing,0.43154968
intermediate_capacity,simulation_rapid_isolation_success,low,90000711,internet_facing,0.43607219
intermediate_capacity,simulation_rapid_isolation_success,low,90000606,internet_facing,0.45721109
intermediate_capacity,simulation_rapid_isolation_success,low,90000676,internet_facing,0.45823525
intermediate_capacity,simulation_rapid_isolation_success,low,90000611,internet_facing,0.46084242
intermediate_capacity,simulation_rapid_isolation_success,low,90000536,internet_facing,0.46625031
intermediate_capacity,simulation_rapid_isolation_success,low,90000486,internet_facing,0.46789428
intermediate_capacity,simulation_rapid_isolation_success,low,90000661,internet_facing,0.47474715
intermediate_capacity,simulation_rapid_isolation_success,low,90000451,internet_facing,0.49028485
intermediate_capacity,simulation_rapid_isolation_success,low,90000581,internet_facing,0.4972719
intermediate_capacity,simulation_rapid_isolation_success,low,90000411,internet_facing,0.50097941
intermediate_capacity,simulation_rapid_isolation_success,low,90000521,internet_facing,0.50394972
intermediate_capacity,simulation_rapid_isolation_success,low,90000716,internet_facing,0.51264241
intermediate_capacity,simulation_rapid_isolation_success,low,90000741,internet_facing,0.52211678
intermediate_capacity,simulation_rapid_isolation_success,low,90000751,internet_facing,0.52386236
intermediate_capacity,simulation_rapid_isolation_success,low,90000781,internet_facing,0.54902075
intermediate_capacity,simulation_rapid_isolation_success,low,90000566,internet_facing,0.55296333
intermediate_capacity,simulation_rapid_isolation_success,low,90000416,internet_facing,0.56173936
intermediate_capacity,simulation_rapid_isolation_success,low,90000686,internet_facing,0.57842855
intermediate_capacity,simulation_rapid_isolation_success,low,90000688,medical_device,0.40064528
intermediate_capacity,simulation_rapid_isolation_success,low,90000693,medical_device,0.40096214
intermediate_capacity,simulation_rapid_isolation_success,low,90000613,medical_device,0.4123748
intermediate_capacity,simulation_rapid_isolation_success,low,90000683,medical_device,0.41289701
intermediate_capacity,simulation_rapid_isolation_success,low,90000598,medical_device,0.42015267
intermediate_capacity,simulation_rapid_isolation_success,low,90000488,medical_device,0.42018523
intermediate_capacity,simulation_rapid_isolation_success,low,90000518,medical_device,0.44130948
intermediate_capacity,simulation_rapid_isolation_success,low,90000738,medical_device,0.44979782
intermediate_capacity,simulation_rapid_isolation_success,low,90000658,medical_device,0.46439372
intermediate_capacity,simulation_rapid_isolation_success,low,90000473,medical_device,0.46579173
intermediate_capacity,simulation_rapid_isolation_success,low,90000768,medical_device,0.4677767
intermediate_capacity,simulation_rapid_isolation_success,low,90000713,medical_device,0.47018546
intermediate_capacity,simulation_rapid_isolation_success,low,90000428,medical_device,0.47466404
intermediate_capacity,simulation_rapid_isolation_success,low,90000538,medical_device,0.47686467
intermediate_capacity,simulation_rapid_isolation_success,low,90000603,medical_device,0.47708244
intermediate_capacity,simulation_rapid_isolation_success,low,90000493,medical_device,0.47977404
intermediate_capacity,simulation_rapid_isolation_success,low,90000678,medical_device,0.48125881
intermediate_capacity,simulation_rapid_isolation_success,low,90000578,medical_device,0.48343337
intermediate_capacity,simulation_rapid_isolation_success,low,90000643,medical_device,0.49061948
intermediate_capacity,simulation_rapid_isolation_success,low,90000753,medical_device,0.49773007
intermediate_capacity,simulation_rapid_isolation_success,low,90000438,medical_device,0.49816179
intermediate_capacity,simulation_rapid_isolation_success,low,90000563,medical_device,0.51504307
intermediate_capacity,simulation_rapid_isolation_success,low,90000558,medical_device,0.51534716
intermediate_capacity,simulation_rapid_isolation_success,low,90000413,medical_device,0.51673415
intermediate_capacity,simulation_rapid_isolation_success,low,90000748,medical_device,0.52750054
intermediate_capacity,simulation_rapid_isolation_success,low,90000703,medical_device,0.52975092
intermediate_capacity,simulation_rapid_isolation_success,low,90000777,privileged_system,0.40302651
intermediate_capacity,simulation_rapid_isolation_success,low,90000467,privileged_system,0.40520302
intermediate_capacity,simulation_rapid_isolation_success,low,90000617,privileged_system,0.4092479
intermediate_capacity,simulation_rapid_isolation_success,low,90000492,privileged_system,0.41052891
intermediate_capacity,simulation_rapid_isolation_success,low,90000477,privileged_system,0.43010426
intermediate_capacity,simulation_rapid_isolation_success,low,90000432,privileged_system,0.43556742
intermediate_capacity,simulation_rapid_isolation_success,low,90000612,privileged_system,0.43685333
intermediate_capacity,simulation_rapid_isolation_success,low,90000587,privileged_system,0.4389836
intermediate_capacity,simulation_rapid_isolation_success,low,90000577,privileged_system,0.43984246
intermediate_capacity,simulation_rapid_isolation_success,low,90000727,privileged_system,0.44677943
intermediate_capacity,simulation_rapid_isolation_success,low,90000757,privileged_system,0.45019719
intermediate_capacity,simulation_rapid_isolation_success,low,90000522,privileged_system,0.45108787
intermediate_capacity,simulation_rapid_isolation_success,low,90000417,privileged_system,0.45183377
intermediate_capacity,simulation_rapid_isolation_success,low,90000717,privileged_system,0.46217803
intermediate_capacity,simulation_rapid_isolation_success,low,90000447,privileged_system,0.46463963
intermediate_capacity,simulation_rapid_isolation_success,low,90000442,privileged_system,0.48201568
