facility,profile,portfolio,metric,n,mean,median,std,iqr,p90,p95,ci95_lo,ci95_hi
regional_hospital,intermediate_capacity,seg_plus_detection,weighted_service_hours_lost,125,27.2184,5.875,39.87383292,35.35,102.18,115.085,20.518885,34.52623
regional_hospital,intermediate_capacity,seg_plus_detection,pct_compromised,125,0.1048661085,0.01428571429,0.1522579334,0.1380952381,0.3709864603,0.4283819146,0.07970099164,0.1326122439
regional_hospital,intermediate_capacity,seg_plus_detection,catastrophic,125,0.336,0,0.4742396291,1,1,1,0.256,0.4162
regional_hospital,intermediate_capacity,seg_plus_detection,total_service_downtime_steps,125,145.568,32,214.9264817,182,542.8,620.6,109.4708,185.1282
regional_hospital,intermediate_capacity,seg_plus_detection,backup_compromised,125,0.28,0,0.4508057303,1,1,1,0.2,0.36
regional_hospital,intermediate_capacity,seg_plus_detection,identity_compromised,125,0.336,0,0.4742396291,1,1,1,0.256,0.416
regional_hospital,intermediate_capacity,seg_plus_detection,recovered_within_horizon,125,0.928,1,0.2595281077,0,1,1,0.88,0.968
regional_hospital,intermediate_capacity,seg_plus_detection,pct_clinical_capacity_lost,125,0.1137512255,0.02941176471,0.1614531366,0.1663602941,0.4058210784,0.4686580882,0.08660171569,0.1435610907
regional_hospital,intermediate_capacity,seg_plus_detection,defensive_isolation_node_steps,125,461.68,488,288.055287,530,830.2,856,410.8154,511.5928
regional_hospital,intermediate_capacity,seg_plus_patch,weighted_service_hours_lost,125,54.4936,10.2,75.41692716,109.675,183.195,205.075,41.73401,68.13543
regional_hospital,intermediate_capacity,seg_plus_patch,pct_compromised,125,0.1342021055,0.01826484018,0.1833667481,0.2794169716,0.4517121891,0.5006942984,0.1031530945,0.1679466809
regional_hospital,intermediate_capacity,seg_plus_patch,catastrophic,125,0.408,0,0.4934408485,1,1,1,0.32,0.496
regional_hospital,intermediate_capacity,seg_plus_patch,total_service_downtime_steps,125,288.6,56,398.5372448,587,968.2,1090,221.7046,361.2972
regional_hospital,intermediate_capacity,seg_plus_patch,backup_compromised,125,0.312,0,0.465174265,1,1,1,0.232,0.392
regional_hospital,intermediate_capacity,seg_plus_patch,identity_compromised,125,0.432,0,0.4973478046,1,1,1,0.352,0.52
regional_hospital,intermediate_capacity,seg_plus_patch,recovered_within_horizon,125,0.824,1,0.3823526492,0,1,1,0.752,0.888
regional_hospital,intermediate_capacity,seg_plus_patch,pct_clinical_capacity_lost,125,0.2259093137,0.04166666667,0.3061754239,0.4900428921,0.7379901961,0.8101715686,0.1747102635,0.2810826287
regional_hospital,intermediate_capacity,seg_plus_patch,defensive_isolation_node_steps,125,506.68,528,260.490406,361,839.2,913.2,463.4304,551.94
regional_hospital,resource_constrained,baseline_flat,weighted_service_hours_lost,125,242.3194,245.8,22.78158297,6.3,250.275,251.39,237.82467,245.05744
regional_hospital,resource_constrained,baseline_flat,pct_compromised,125,0.9713621844,0.98,0.08768580107,0.0123905724,0.9902190923,0.9927926912,0.9548323243,0.9802971768
regional_hospital,resource_constrained,baseline_flat,catastrophic,125,0.992,1,0.0894427191,0,1,1,0.976,1
regional_hospital,resource_constrained,baseline_flat,total_service_downtime_steps,125,1281.176,1299,119.8503815,32,1322,1327.8,1257.4848,1295.4164
regional_hospital,resource_constrained,baseline_flat,backup_compromised,125,0.992,1,0.0894427191,0,1,1,0.976,1
regional_hospital,resource_constrained,baseline_flat,identity_compromised,125,0.992,1,0.0894427191,0,1,1,0.976,1
regional_hospital,resource_constrained,baseline_flat,recovered_within_horizon,125,0.008,0,0.0894427191,0,0,0,0,0.024
regional_hospital,resource_constrained,baseline_flat,pct_clinical_capacity_lost,125,0.9537316176,0.9678308824,0.08979401778,0.0246629902,0.9855392157,0.9895833333,0.9356545343,0.9645567708
regional_hospital,resource_constrained,baseline_flat,defensive_isolation_node_steps,125,63.768,57,27.31126909,37,104,112,59.288,68.4006
regional_hospital,resource_constrained,basic_segmentation,weighted_service_hours_lost,125,227.5416,236.75,42.30865893,15.25,246.53,249.295,219.12219,234.06992
regional_hospital,resource_constrained,basic_segmentation,pct_compromised,125,0.9236643807,0.9551569507,0.1685709703,0.0229924819,0.9705448231,0.9757277325,0.8920372424,0.9484851945
regional_hospital,resource_constrained,basic_segmentation,catastrophic,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
regional_hospital,resource_constrained,basic_segmentation,total_service_downtime_steps,125,1201.848,1251,223.3604802,80,1302.2,1314,1157.3876,1236.2188
regional_hospital,resource_constrained,basic_segmentation,backup_compromised,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
regional_hospital,resource_constrained,basic_segmentation,identity_compromised,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
regional_hospital,resource_constrained,basic_segmentation,recovered_within_horizon,125,0.032,0,0.1767082524,0,0,0,0.008,0.064
regional_hospital,resource_constrained,basic_segmentation,pct_clinical_capacity_lost,125,0.8973161765,0.9318321078,0.1664078317,0.0608149509,0.9731617647,0.984375,0.8641539828,0.92301731
regional_hospital,resource_constrained,basic_segmentation,defensive_isolation_node_steps,125,126.768,112,78.68107696,72,188.8,225.8,114.8708,141.968
regional_hospital,resource_constrained,detection_plus_backups,weighted_service_hours_lost,125,138.2936,139.525,41.55098293,34.825,186.615,199.9,131.095535,145.337695
regional_hospital,resource_constrained,detection_plus_backups,pct_compromised,125,0.8518544244,0.8926174497,0.1913820628,0.0302845528,0.9183390294,0.9284741251,0.8166148605,0.8815929851
regional_hospital,resource_constrained,detection_plus_backups,catastrophic,125,0.952,1,0.2146264572,0,1,1,0.912,0.984
regional_hospital,resource_constrained,detection_plus_backups,total_service_downtime_steps,125,714.928,722,213.1037221,179,962.4,1028.6,677.9316,750.7794
regional_hospital,resource_constrained,detection_plus_backups,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,resource_constrained,detection_plus_backups,identity_compromised,125,0.952,1,0.2146264572,0,1,1,0.912,0.984
regional_hospital,resource_constrained,detection_plus_backups,recovered_within_horizon,125,0.904,1,0.2957767249,0,1,1,0.848,0.952
regional_hospital,resource_constrained,detection_plus_backups,pct_clinical_capacity_lost,125,0.6104056373,0.6179534314,0.1837365379,0.1556372549,0.8219669117,0.8853553921,0.5786296262,0.6415909007
regional_hospital,resource_constrained,detection_plus_backups,defensive_isolation_node_steps,125,266.712,256,120.3438498,157,390.8,425.8,246.0374,288.7602
regional_hospital,resource_constrained,fast_detection,weighted_service_hours_lost,125,177.1902,189.125,64.20294357,38.775,230.705,241.705,165.777535,187.705385
regional_hospital,resource_constrained,fast_detection,pct_compromised,125,0.8414861101,0.9388489209,0.2865172114,0.0258893281,0.9578112352,0.9646753526,0.7891012097,0.8885696277
regional_hospital,resource_constrained,fast_detection,catastrophic,125,0.896,1,0.3064889621,0,1,1,0.84,0.944
regional_hospital,resource_constrained,fast_detection,total_service_downtime_steps,125,961.376,1031,343.6938732,188,1230.8,1278.8,900.0162,1017.656
regional_hospital,resource_constrained,fast_detection,backup_compromised,125,0.896,1,0.3064889621,0,1,1,0.84,0.944
regional_hospital,resource_constrained,fast_detection,identity_compromised,125,0.896,1,0.3064889621,0,1,1,0.84,0.944
regional_hospital,resource_constrained,fast_detection,recovered_within_horizon,125,0.72,1,0.4508057303,1,1,1,0.64,0.792
regional_hospital,resource_constrained,fast_detection,pct_clinical_capacity_lost,125,0.6888897059,0.7313112745,0.2518612173,0.1620710785,0.9069852941,0.9540134804,0.6439692096,0.7303301164
regional_hospital,resource_constrained,fast_detection,defensive_isolation_node_steps,125,150.176,133,110.1990182,56,216,267.8,132.6922,171.1778
regional_hospital,resource_constrained,full_defense,weighted_service_hours_lost,125,11.8372,3.2,21.64923768,12.9,28.815,63.635,8.28076,15.70625
regional_hospital,resource_constrained,full_defense,pct_compromised,125,0.03532219179,0.009900990099,0.05746115049,0.03174757913,0.09876952771,0.1562626775,0.02614086987,0.04552965573
regional_hospital,resource_constrained,full_defense,catastrophic,125,0.176,0,0.3823526492,0,1,1,0.112,0.248
regional_hospital,resource_constrained,full_defense,total_service_downtime_steps,125,61.888,16,111.3737688,72,137.8,295.6,43.4546,81.575
regional_hospital,resource_constrained,full_defense,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,resource_constrained,full_defense,identity_compromised,125,0.192,0,0.3954580847,0,1,1,0.128,0.264
regional_hospital,resource_constrained,full_defense,recovered_within_horizon,125,0.976,1,0.1536649056,0,1,1,0.944,1
regional_hospital,resource_constrained,full_defense,pct_clinical_capacity_lost,125,0.05504289216,0.01225490196,0.1019108101,0.05821078431,0.1590379902,0.2992034314,0.03845974265,0.07293440564
regional_hospital,resource_constrained,full_defense,defensive_isolation_node_steps,125,472.896,480,301.1623671,542,853.8,906.6,420.1168,525.612
regional_hospital,resource_constrained,identity_controls,weighted_service_hours_lost,125,236.9026,245.55,43.0602844,6.025,250.17,251.425,228.83732,243.033455
regional_hospital,resource_constrained,identity_controls,pct_compromised,125,0.9474074314,0.9794238683,0.1725888037,0.0151606224,0.9920948617,0.9948196419,0.9154818197,0.9715288802
regional_hospital,resource_constrained,identity_controls,catastrophic,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
regional_hospital,resource_constrained,identity_controls,total_service_downtime_steps,125,1252.088,1298,227.3801001,33,1321.8,1327.8,1209.4614,1284.3382
regional_hospital,resource_constrained,identity_controls,backup_compromised,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
regional_hospital,resource_constrained,identity_controls,identity_compromised,125,0.968,1,0.1767082524,0,1,1,0.936,0.992
regional_hospital,resource_constrained,identity_controls,recovered_within_horizon,125,0.032,0,0.1767082524,0,0,0,0.008,0.064
regional_hospital,resource_constrained,identity_controls,pct_clinical_capacity_lost,125,0.9326237745,0.967064951,0.1692967784,0.0226715687,0.9839460784,0.9895833333,0.9009970282,0.9566157475
regional_hospital,resource_constrained,identity_controls,defensive_isolation_node_steps,125,72.944,64,88.49424111,40,104,126.6,61.4876,90.8162
regional_hospital,resource_constrained,isolated_backups,weighted_service_hours_lost,125,208.3632,217.675,34.59820941,9.75,222.1,222.625,201.559,213.74973
regional_hospital,resource_constrained,isolated_backups,pct_compromised,125,0.9157649813,0.9377777778,0.1437793406,0.0174866627,0.952170585,0.9554731392,0.8866286368,0.9379096883
regional_hospital,resource_constrained,isolated_backups,catastrophic,125,0.976,1,0.1536649056,0,1,1,0.944,1
regional_hospital,resource_constrained,isolated_backups,total_service_downtime_steps,125,1066.184,1114,176.463575,47,1135.6,1139.8,1031.3194,1093.6726
regional_hospital,resource_constrained,isolated_backups,backup_compromised,125,0,0,0,0,0,0,0,0
regional_hospital,resource_constrained,isolated_backups,identity_compromised,125,0.976,1,0.1536649056,0,1,1,0.944,1
regional_hospital,resource_constrained,isolated_backups,recovered_within_horizon,125,0.16,0,0.3680813374,0,1,1,0.096,0.224
regional_hospital,resource_constrained,isolated_backups,pct_clinical_capacity_lost,125,0.9219289216,0.9635416667,0.1527634011,0.0416666666,0.9814031863,0.9868566176,0.8921761642,0.9458356005
regional_hospital,resource_constrained,isolated_backups,defensive_isolation_node_steps,125,111.672,96,111.3026806,48,149.2,182.4,95.1266,133.1896
regional_hospital,resource_constrained,least_privilege,weighted_service_hours_lost,125,201.618,221.65,64.51066308,25.675,240.905,247.15,189.812225,212.421605
regional_hospital,resource_constrained,least_privilege,pct_compromised,125,0.7648357679,0.8039215686,0.2567029101,0.1533964457,0.9423126177,0.9472940302,0.7201218878,0.8086018695
regional_hospital,resource_constrained,least_privilege,catastrophic,125,0.92,1,0.2723849269,0,1,1,0.872,0.968
regional_hospital,resource_constrained,least_privilege,total_service_downtime_steps,125,1063.576,1172,340.9561097,136,1267.8,1301.8,1001.2504,1121.082
regional_hospital,resource_constrained,least_privilege,backup_compromised,125,0.912,1,0.2844349237,0,1,1,0.8638,0.96
regional_hospital,resource_constrained,least_privilege,identity_compromised,125,0.904,1,0.2957767249,0,1,1,0.848,0.952
regional_hospital,resource_constrained,least_privilege,recovered_within_horizon,125,0.088,0,0.2844349237,0,0,1,0.04,0.136
regional_hospital,resource_constrained,least_privilege,pct_clinical_capacity_lost,125,0.8014779412,0.8788296569,0.2538029849,0.0962009804,0.954319853,0.9833333333,0.7559728248,0.843944424
regional_hospital,resource_constrained,least_privilege,defensive_isolation_node_steps,125,277.456,256,127.0881396,106,392,528,255.9274,300.632
regional_hospital,resource_constrained,patch_90,weighted_service_hours_lost,125,217.9566,237.15,61.04518638,16.825,247.71,250.255,206.08862,227.951605
regional_hospital,resource_constrained,patch_90,pct_compromised,125,0.8644782215,0.9307359307,0.2401983204,0.0249435033,0.9535189076,0.9581560166,0.8187068153,0.902016063
regional_hospital,resource_constrained,patch_90,catastrophic,125,0.936,1,0.2457378619,0,1,1,0.888,0.976
regional_hospital,resource_constrained,patch_90,total_service_downtime_steps,125,1151.552,1252,322.4275977,90,1307.4,1320.4,1088.7404,1204.2324
regional_hospital,resource_constrained,patch_90,backup_compromised,125,0.928,1,0.2595281077,0,1,1,0.88,0.968
regional_hospital,resource_constrained,patch_90,identity_compromised,125,0.928,1,0.2595281077,0,1,1,0.88,0.968
regional_hospital,resource_constrained,patch_90,recovered_within_horizon,125,0.072,0,0.2595281077,0,0,1,0.032,0.12
regional_hospital,resource_constrained,patch_90,pct_clinical_capacity_lost,125,0.8598590686,0.9344362745,0.2403974067,0.0675551471,0.9748468137,0.9885416666,0.8133144914,0.8990417586
regional_hospital,resource_constrained,patch_90,defensive_isolation_node_steps,125,173.256,152,109.6487724,61,252.8,320,155.4954,193.6488
regional_hospital,resource_constrained,patch_plus_least_privilege,weighted_service_hours_lost,125,80.2318,34.45,87.1858203,156.1,218,229.24,65.1684,95.687105
regional_hospital,resource_constrained,patch_plus_least_privilege,pct_compromised,125,0.2386591575,0.07364341085,0.2630236179,0.5446832763,0.6294209702,0.6379180509,0.1929399126,0.2851841721
regional_hospital,resource_constrained,patch_plus_least_privilege,catastrophic,125,0.56,1,0.4983844869,1,1,1,0.472,0.64
regional_hospital,resource_constrained,patch_plus_least_privilege,total_service_downtime_steps,125,418.944,212,456.7955939,811,1135.6,1207,340.167,499.9252
regional_hospital,resource_constrained,patch_plus_least_privilege,backup_compromised,125,0.48,0,0.5016103101,1,1,1,0.392,0.56
regional_hospital,resource_constrained,patch_plus_least_privilege,identity_compromised,125,0.496,0,0.5019960159,1,1,1,0.408,0.584
regional_hospital,resource_constrained,patch_plus_least_privilege,recovered_within_horizon,125,0.496,0,0.5019960159,1,1,1,0.408,0.584
regional_hospital,resource_constrained,patch_plus_least_privilege,pct_clinical_capacity_lost,125,0.3367536765,0.1810661765,0.3552515163,0.6441482843,0.8729166667,0.9183823529,0.2751359375,0.3981320466
regional_hospital,resource_constrained,patch_plus_least_privilege,defensive_isolation_node_steps,125,513.912,551,213.0053769,264,751.2,826.2,474.7356,552.3138
regional_hospital,resource_constrained,profile_baseline,weighted_service_hours_lost,125,235.126,246.375,48.18762436,7.1,250.275,251.27,225.72029,242.738255
regional_hospital,resource_constrained,profile_baseline,pct_compromised,125,0.9413093429,0.98,0.1922874879,0.0139007093,0.9926142576,0.9957734087,0.9029196395,0.9724033288
regional_hospital,resource_constrained,profile_baseline,catastrophic,125,0.96,1,0.1967477507,0,1,1,0.92,0.992
regional_hospital,resource_constrained,profile_baseline,total_service_downtime_steps,125,1242.512,1302,254.1753464,38,1322.2,1326.8,1192.733,1282.737
regional_hospital,resource_constrained,profile_baseline,backup_compromised,125,0.96,1,0.1967477507,0,1,1,0.92,0.992
regional_hospital,resource_constrained,profile_baseline,identity_compromised,125,0.96,1,0.1967477507,0,1,1,0.92,0.992
regional_hospital,resource_constrained,profile_baseline,recovered_within_horizon,125,0.04,0,0.1967477507,0,0,0,0.008,0.08
regional_hospital,resource_constrained,profile_baseline,pct_clinical_capacity_lost,125,0.9253590686,0.96875,0.1894515038,0.0277267157,0.984375,0.9895833333,0.8882702819,0.9553127145
regional_hospital,resource_constrained,profile_baseline,defensive_isolation_node_steps,125,81.472,64,114.0047803,32,111.6,134.4,64.6382,104.088
regional_hospital,resource_constrained,seg_detect_backup,weighted_service_hours_lost,125,123.7736,137.625,62.29354856,50.525,190.175,204.13,112.948695,134.116595
regional_hospital,resource_constrained,seg_detect_backup,pct_compromised,125,0.6803865519,0.8185185185,0.3130296407,0.0597607624,0.8602846271,0.873757106,0.6245870872,0.7328997316
regional_hospital,resource_constrained,seg_detect_backup,catastrophic,125,0.832,1,0.3753707844,0,1,1,0.768,0.896
regional_hospital,resource_constrained,seg_detect_backup,total_service_downtime_steps,125,639.384,711,320.7773518,260,981.6,1044.2,583.6026,692.6616
regional_hospital,resource_constrained,seg_detect_backup,backup_compromised,125,0.008,0,0.0894427191,0,0,0,0,0.024
regional_hospital,resource_constrained,seg_detect_backup,identity_compromised,125,0.824,1,0.3823526492,0,1,1,0.7598,0.888
regional_hospital,resource_constrained,seg_detect_backup,recovered_within_horizon,125,0.928,1,0.2595281077,0,1,1,0.88,0.968
regional_hospital,resource_constrained,seg_detect_backup,pct_clinical_capacity_lost,125,0.5462303922,0.6096813725,0.2744645907,0.2280943627,0.8371629902,0.8972426471,0.498634375,0.5913669118
regional_hospital,resource_constrained,seg_detect_backup,defensive_isolation_node_steps,125,342.24,329,162.0237139,159,509.4,576,313.9492,370.8726
regional_hospital,resource_constrained,seg_plus_detection,weighted_service_hours_lost,125,164.3668,195.925,79.78034991,47.85,229.98,237.68,149.495895,177.686885
regional_hospital,resource_constrained,seg_plus_detection,pct_compromised,125,0.7065849735,0.8581081081,0.3349706703,0.0736625769,0.9030830039,0.92,0.64343633,0.7608736202
regional_hospital,resource_constrained,seg_plus_detection,catastrophic,125,0.816,1,0.3890434921,0,1,1,0.744,0.88
regional_hospital,resource_constrained,seg_plus_detection,total_service_downtime_steps,125,884.312,1061,426.3018281,232,1221.8,1253.6,804.8708,955.4482
regional_hospital,resource_constrained,seg_plus_detection,backup_compromised,125,0.824,1,0.3823526492,0,1,1,0.752,0.888
regional_hospital,resource_constrained,seg_plus_detection,identity_compromised,125,0.816,1,0.3890434921,0,1,1,0.744,0.88
regional_hospital,resource_constrained,seg_plus_detection,recovered_within_horizon,125,0.592,1,0.4934408485,1,1,1,0.504,0.672
regional_hospital,resource_constrained,seg_plus_detection,pct_clinical_capacity_lost,125,0.6454044118,0.7651654412,0.3130804853,0.2068014706,0.9115502451,0.9399203432,0.5871398591,0.6975269914
regional_hospital,resource_constrained,seg_plus_detection,defensive_isolation_node_steps,125,260.216,218,153.3267428,101,367.2,593.6,235.511,290.2476
regional_hospital,resource_constrained,seg_plus_patch,weighted_service_hours_lost,125,173.3124,205.375,81.32710737,64.475,235.89,244.625,159.050675,187.257245
regional_hospital,resource_constrained,seg_plus_patch,pct_compromised,125,0.6812144809,0.8133333333,0.3061464253,0.0880089029,0.8646603774,0.8749005204,0.6271163323,0.7351131843
regional_hospital,resource_constrained,seg_plus_patch,catastrophic,125,0.848,1,0.3604656487,0,1,1,0.784,0.912
regional_hospital,resource_constrained,seg_plus_patch,total_service_downtime_steps,125,914.2,1094,428.5762815,344,1242.6,1289.4,838.7244,987.7908
regional_hospital,resource_constrained,seg_plus_patch,backup_compromised,125,0.84,1,0.3680813374,0,1,1,0.776,0.904
regional_hospital,resource_constrained,seg_plus_patch,identity_compromised,125,0.832,1,0.3753707844,0,1,1,0.768,0.896
regional_hospital,resource_constrained,seg_plus_patch,recovered_within_horizon,125,0.144,0,0.3525025738,0,1,1,0.08,0.208
regional_hospital,resource_constrained,seg_plus_patch,pct_clinical_capacity_lost,125,0.6905012255,0.8128063725,0.3223192683,0.2398897059,0.9468137255,0.984375,0.6339199142,0.7457764706
regional_hospital,resource_constrained,seg_plus_patch,defensive_isolation_node_steps,125,357.224,320,172.0456552,176,564,774.6,328.536,389.6682
small_clinic,high_capacity,baseline_flat,weighted_service_hours_lost,125,7.5832,0.7,14.35308139,9.4,25.03,35.135,5.239095,10.183685
small_clinic,high_capacity,baseline_flat,pct_compromised,125,0.08700397322,0.03636363636,0.09275200784,0.1115942029,0.2239846498,0.2850931677,0.07202842314,0.1037149407
small_clinic,high_capacity,baseline_flat,catastrophic,125,0.28,0,0.4508057303,1,1,1,0.2,0.36
small_clinic,high_capacity,baseline_flat,total_service_downtime_steps,125,40.296,7,75.9738945,48,129,184.6,28.104,54.0088
small_clinic,high_capacity,baseline_flat,backup_compromised,125,0.16,0,0.3680813374,0,1,1,0.1038,0.224
small_clinic,high_capacity,baseline_flat,identity_compromised,125,0.224,0,0.4185998166,0,1,1,0.152,0.296
small_clinic,high_capacity,baseline_flat,recovered_within_horizon,125,1,1,0,0,1,1,1,1
small_clinic,high_capacity,baseline_flat,pct_clinical_capacity_lost,125,0.0313504902,0,0.05790471278,0.04166666667,0.1,0.1493259804,0.02186188725,0.0418182598
small_clinic,high_capacity,baseline_flat,defensive_isolation_node_steps,125,17.024,8,22.18923889,24,44.8,64,13.248,20.992
small_clinic,high_capacity,basic_segmentation,weighted_service_hours_lost,125,1.8734,0,5.712224921,1.2,4.7,9.4,0.996365,2.96186
small_clinic,high_capacity,basic_segmentation,pct_compromised,125,0.03398209427,0.02325581395,0.02771465788,0.01885369532,0.05952941176,0.07272727273,0.02950836159,0.03925886431
small_clinic,high_capacity,basic_segmentation,catastrophic,125,0.08,0,0.2723849269,0,0,1,0.032,0.128
small_clinic,high_capacity,basic_segmentation,total_service_downtime_steps,125,9.816,0,29.21841664,8,25.2,48,5.3438,15.4404
small_clinic,high_capacity,basic_segmentation,backup_compromised,125,0.016,0,0.1259800291,0,0,0,0,0.04
small_clinic,high_capacity,basic_segmentation,identity_compromised,125,0.104,0,0.3064889621,0,0.6,1,0.056,0.16
small_clinic,high_capacity,basic_segmentation,recovered_within_horizon,125,1,1,0,0,1,1,1,1
small_clinic,high_capacity,basic_segmentation,pct_clinical_capacity_lost,125,0.008344362745,0,0.02547591592,0.005361519608,0.02156862745,0.04166666667,0.004462959559,0.01322058824
small_clinic,high_capacity,basic_segmentation,defensive_isolation_node_steps,125,10.112,8,13.93603822,16,28.8,40,7.68,12.544
small_clinic,high_capacity,detection_plus_backups,weighted_service_hours_lost,125,0.3496,0,0.940824664,0,1.44,2.35,0.19019,0.52782
small_clinic,high_capacity,detection_plus_backups,pct_compromised,125,0.02625614961,0.02083333333,0.01201459901,0.01515151515,0.04717607974,0.0487804878,0.02429625163,0.02846121278
small_clinic,high_capacity,detection_plus_backups,catastrophic,125,0.008,0,0.0894427191,0,0,0,0,0.024
small_clinic,high_capacity,detection_plus_backups,total_service_downtime_steps,125,1.928,0,5.061199654,0,8,12,1.064,2.88
small_clinic,high_capacity,detection_plus_backups,backup_compromised,125,0,0,0,0,0,0,0,0
small_clinic,high_capacity,detection_plus_backups,identity_compromised,125,0.064,0,0.2457378619,0,0,1,0.024,0.112
small_clinic,high_capacity,detection_plus_backups,recovered_within_horizon,125,1,1,0,0,1,1,1,1
small_clinic,high_capacity,detection_plus_backups,pct_clinical_capacity_lost,125,0.001442401961,0,0.004330542078,0,0.007107843137,0.01090686274,0.0007205882354,0.002236642157
small_clinic,high_capacity,detection_plus_backups,defensive_isolation_node_steps,125,4.736,0,10.21553529,0,16,30.4,2.944,6.528
small_clinic,high_capacity,fast_detection,weighted_service_hours_lost,125,0.48,0,1.371424971,0,2.21,2.35,0.27076,0.75008
small_clinic,high_capacity,fast_detection,pct_compromised,125,0.02576528104,0.02127659574,0.01256190431,0.00552231937,0.04457364341,0.05461393597,0.02368062686,0.02825418533
small_clinic,high_capacity,fast_detection,catastrophic,125,0,0,0,0,0,0,0,0
small_clinic,high_capacity,fast_detection,total_service_downtime_steps,125,2.608,0,7.145826664,0,12,12,1.512,4.0084
small_clinic,high_capacity,fast_detection,backup_compromised,125,0.016,0,0.1259800291,0,0,0,0,0.04
small_clinic,high_capacity,fast_detection,identity_compromised,125,0.08,0,0.2723849269,0,0,1,0.032,0.128
small_clinic,high_capacity,fast_detection,recovered_within_horizon,125,1,1,0,0,1,1,1,1
small_clinic,high_capacity,fast_detection,pct_clinical_capacity_lost,125,0.001911764706,0,0.006071280533,0,0.01041666667,0.01041666667,0.0009975490198,0.003117647059
small_clinic,high_capacity,fast_detection,defensive_isolation_node_steps,125,4.608,0,11.04893514,0,16,30.4,2.8784,6.72
small_clinic,high_capacity,full_defense,weighted_service_hours_lost,125,0.6632,0,2.039757497,0,2.04,3.19,0.35477,1.03096
small_clinic,high_capacity,full_defense,pct_compromised,125,0.0224538766,0.02083333333,0.006631021875,0.00529100529,0.025,0.03759608666,0.02135471301,0.02363019027
small_clinic,high_capacity,full_defense,catastrophic,125,0.016,0,0.1259800291,0,0,0,0,0.04
small_clinic,high_capacity,full_defense,total_service_downtime_steps,125,3.504,0,10.43383454,0,11.2,16,1.936,5.3926
small_clinic,high_capacity,full_defense,backup_compromised,125,0,0,0,0,0,0,0,0
small_clinic,high_capacity,full_defense,identity_compromised,125,0.048,0,0.2146264572,0,0,0,0.016,0.088
small_clinic,high_capacity,full_defense,recovered_within_horizon,125,1,1,0,0,1,1,1,1
small_clinic,high_capacity,full_defense,pct_clinical_capacity_lost,125,0.002980392157,0,0.009199192688,0,0.01017156863,0.01887254902,0.00156372549,0.00465747549
small_clinic,high_capacity,full_defense,defensive_isolation_node_steps,125,6.912,0,13.10381378,8,24,38.4,4.672,9.28
small_clinic,high_capacity,identity_controls,weighted_service_hours_lost,125,7.2994,0,16.003739,5.875,17.225,44.24,4.726775,10.34344
small_clinic,high_capacity,identity_controls,pct_compromised,125,0.09208223575,0.04166666667,0.1091150732,0.09539007096,0.2610018552,0.3628959276,0.07348429554,0.1118054464
small_clinic,high_capacity,identity_controls,catastrophic,125,0.256,0,0.438178046,1,1,1,0.184,0.336
small_clinic,high_capacity,identity_controls,total_service_downtime_steps,125,39.576,0,86.50007123,34,90.6,256.8,25.5356,56.1378
small_clinic,high_capacity,identity_controls,backup_compromised,125,0.176,0,0.3823526492,0,1,1,0.112,0.248
small_clinic,high_capacity,identity_controls,identity_compromised,125,0.192,0,0.3954580847,0,1,1,0.128,0.264
small_clinic,high_capacity,identity_controls,recovered_within_horizon,125,1,1,0,0,1,1,1,1
small_clinic,high_capacity,identity_controls,pct_clinical_capacity_lost,125,0.02959068628,0,0.0636216959,0.02879901961,0.07395833333,0.1738664216,0.01934947917,0.04160333946
small_clinic,high_capacity,identity_controls,defensive_isolation_node_steps,125,16.384,8,19.11205666,24,48,56,13.12,19.968
small_clinic,high_capacity,isolated_backups,weighted_service_hours_lost,125,5.2366,1,9.129291713,6.6,15.42,27.275,3.718885,6.881465
small_clinic,high_capacity,isolated_backups,pct_compromised,125,0.08873800694,0.05084745763,0.08985333721,0.09872340426,0.2209554395,0.2996491228,0.07364831147,0.1047099141
small_clinic,high_capacity,isolated_backups,catastrophic,125,0.288,0,0.4546533596,1,1,1,0.216,0.368
small_clinic,high_capacity,isolated_backups,total_service_downtime_steps,125,27.536,7,47.18213577,41,89,141.8,19.6872,36.0042
small_clinic,high_capacity,isolated_backups,backup_compromised,125,0,0,0,0,0,0,0,0
small_clinic,high_capacity,isolated_backups,identity_compromised,125,0.152,0,0.3604656487,0,1,1,0.088,0.216
small_clinic,high_capacity,isolated_backups,recovered_within_horizon,125,1,1,0,0,1,1,1,1
small_clinic,high_capacity,isolated_backups,pct_clinical_capacity_lost,125,0.02392401961,0.003216911765,0.04066028311,0.02941176471,0.07732843137,0.1159620098,0.01718590686,0.03138275123
small_clinic,high_capacity,isolated_backups,defensive_isolation_node_steps,125,15.744,8,18.75990233,24,44.8,48,12.672,19.264
small_clinic,high_capacity,least_privilege,weighted_service_hours_lost,125,1.6514,0,3.945103774,1.05,6.21,9.42,0.99319,2.378655
